        30       100       100
      1911        39        49         1
      1558        41        38         1
      3010        70        43         1
      2394        42        57         1
      3692        52        71         1
      1224        34        36         1
      2275        65        35         1
      2310        55        42         1
      2340        52        45         1
      2904        44        66         1
      1760        32        55         1
      2900        58        50         1
      2232        62        36         1
       988        38        26         1
      2277        33        69         1
      3498        66        53         1
      3456        72        48         1
      2275        35        65         1
      3068        52        59         1
      5037        69        73         1
      1827        63        29         1
      3477        61        57         1
      1701        27        63         1
      1813        49        37         1
      4899        69        71         1
      2072        37        56         1
      5037        69        73         1
      2726        47        58         1
       675        25        27         1
      5329        73        73         1
