        30       100       100
      4608        64        72         1
       868        28        31         1
      2856        56        51         1
      1734        34        51         1
      4320        72        60         1
      1840        46        40         1
      2135        61        35         1
      3264        68        48         1
      3150        50        63         1
      4012        68        59         1
      3510        54        65         1
      2600        65        40         1
      4032        72        56         1
      2915        55        53         1
      3660        60        61         1
      3306        58        57         1
      1421        49        29         1
      1620        60        27         1
      3650        73        50         1
      1725        25        69         1
      1824        38        48         1
      1984        64        31         1
      2244        34        66         1
      4958        67        74         1
      2898        46        63         1
      2412        67        36         1
      1462        34        43         1
      2448        48        51         1
      4760        68        70         1
      2912        56        52         1
