ID,WIDTH,HEIGHT
0,2056,668
1,29321,12417
2,7089,1464
3,5726,2683
4,2669,1338
5,811,760
6,2698,9144
7,6060,10836
8,6299,19951
9,3333,986
10,13789,6198
11,4031,2656
12,2877,1724
13,1921,3656
14,179,118
15,733,3489
16,8272,3984
17,2638,640
18,1690,486
19,2778,1710
20,223,495
21,1147,3096
22,340,1015
23,732,2952
24,2261,563
25,5471,18350
26,3014,1406
27,449,2164
28,2305,8704
29,4122,4858
30,1319,738
31,1359,311
32,2354,10685
33,5948,4643
34,1268,4130
35,7468,9235
36,121,127
37,2258,599
38,567,1649
39,863,443
40,1136,555
41,101,148
42,666,2876
43,2162,3538
44,1968,2212
45,9346,9217
46,332,607
47,6232,1993
48,4435,2511
49,6819,1797
50,1361,961
51,899,742
52,2454,1377
53,1347,3277
54,622,1807
55,3821,1774
56,3376,2841
57,2504,2268
58,812,2467
59,1041,266
60,732,848
61,1697,708
62,289,726
63,360,1555
64,1429,1357
65,1939,3643
66,14262,7654
67,124,355
68,1653,3398
69,5633,6293
70,832,3727
71,486,258
72,185,831
73,4348,4101
74,4081,959
75,369,635
76,4890,1391
77,4359,1771
78,700,2947
79,949,1185
80,1375,5801
81,2690,4766
82,4938,5369
83,818,179
84,2594,4368
85,1524,1735
86,206,455
87,1150,5006
88,5146,5190
89,620,579
90,505,145
91,5456,1870
92,105,458
93,3967,13451
94,3051,1801
95,403,613
96,153,419
97,10390,4653
98,2317,8682
99,17978,4882
100,1156,3523
101,511,456
102,191,301
103,1095,974
104,1007,2609
105,4670,6301
106,680,215
107,3131,2966
108,1121,1381
109,8340,12613
110,122,105
111,9528,5780
112,1805,2452
113,4234,4916
114,1594,3720
115,3874,10843
116,3006,1354
117,2151,7902
118,1042,289
119,6573,3055
120,2053,1683
121,32192,12755
122,16176,6176
123,2994,2259
124,140,123
125,2396,1740
126,2494,2107
127,515,1287
128,619,589
129,2922,4388
130,6157,6297
131,1834,1231
132,5351,2958
133,1033,1047
134,463,1031
135,20880,26947
136,7017,2405
137,1194,530
138,2514,7541
139,3096,4560
140,1732,1724
141,110,116
142,287,103
143,645,299
144,6634,4997
145,8676,2941
146,983,1521
147,312,705
148,1583,704
149,3080,3081
150,692,2795
151,1321,6449
152,1606,2121
153,7407,2584
154,7754,5991
155,1253,4918
156,1621,624
157,493,1982
158,787,159
159,1813,1674
160,2316,847
161,3023,2203
162,8354,6323
163,608,784
164,465,1963
165,9645,26043
166,373,556
167,656,167
168,5911,8584
169,7293,2778
170,4415,21576
171,4055,1623
172,1645,1145
173,1087,740
174,174,176
175,816,741
176,2097,1428
177,5700,9164
178,9588,4349
179,649,273
180,430,122
181,2470,781
182,211,584
183,956,2129
184,1511,394
185,142,145
186,4771,1265
187,1743,4144
188,138,213
189,2766,1789
190,1042,641
191,1166,4490
192,780,498
193,1217,262
194,1360,393
195,5575,2301
196,1001,2633
197,1819,465
198,1628,4266
199,983,2387
200,7716,4216
201,364,901
202,1788,2122
203,109,174
204,1570,892
205,1385,2878
206,1698,498
207,4742,2074
208,403,507
209,1072,4098
210,788,615
211,10912,7228
212,721,314
213,1535,3498
214,211,390
215,5082,5817
216,20019,7869
217,815,2669
218,2901,13890
219,645,993
220,397,523
221,1075,476
222,757,183
223,568,1234
224,1232,385
225,7356,1539
226,1111,821
227,527,1325
228,2468,930
229,14883,4384
230,1039,208
231,1112,480
232,869,3293
233,2054,4913
234,2295,8023
235,1439,3586
236,1189,2020
237,772,528
238,575,460
239,331,892
240,1013,2624
241,645,850
242,890,874
243,2098,1569
244,1610,2355
245,2625,10091
246,644,985
247,872,1238
248,770,2223
249,1822,5462
250,17973,10118
251,3028,2703
252,422,1956
253,1459,7106
254,5027,5087
255,1054,1374
256,4222,6222
257,925,4575
258,7777,10551
259,726,785
260,878,322
261,1744,4109
262,543,1778
263,4634,2679
264,3134,1921
265,1262,652
266,2764,2814
267,2816,13952
268,620,350
269,557,867
270,827,290
271,2162,992
272,1976,4312
273,2901,1168
274,2965,767
275,2141,1026
276,773,2814
277,11980,3750
278,2173,7171
279,257,1224
280,2489,6273
281,7498,2103
282,1142,3321
283,7083,30048
284,229,473
285,10493,10926
