ID,WIDTH,HEIGHT
0,953,2972
1,3324,3646
2,6216,2516
3,2872,1995
4,2363,3233
5,2706,2637
6,1304,3628
7,2996,10387
8,4925,2113
9,7597,3749
10,965,1241
11,1631,7433
12,4385,3657
13,12502,2944
14,2127,6441
15,4584,13897
16,3350,1570
17,9067,7216
18,1846,5882
19,2774,4161
20,697,2302
21,5060,1274
22,2550,2102
23,1230,6032
24,1915,4388
25,4692,5519
26,1772,2558
27,18239,12667
28,1820,5930
29,4810,9204
30,8457,1692
31,3112,1474
32,1797,2972
33,3188,3570
34,5188,1422
35,2584,8187
36,1366,3233
37,3168,3788
38,3612,2813
39,2879,11412
40,1172,4606
41,9929,3078
42,2079,1740
43,1190,5234
44,1880,6614
45,5580,17078
46,3993,3374
47,20327,13897
48,2362,751
49,2009,7216
50,7243,5882
51,2774,1484
52,10143,3381
53,2450,8520
54,2550,1241
55,4308,5203
56,5597,5709
57,14561,7384
58,1672,1584
59,18710,5659
60,4347,3050
61,1180,1660
62,3911,3001
63,4687,7656
64,998,2972
65,8898,3646
66,6216,1944
67,2872,10672
68,3802,3233
69,2354,2637
70,7618,3628
71,2996,3510
72,4925,3596
73,2332,3749
74,965,499
75,1501,7433
76,4385,2957
77,12502,15303
78,2914,6441
79,3456,13897
80,3350,1167
81,2760,7216
82,1268,5882
83,2774,2811
84,697,1079
85,5060,2028
86,2550,1476
87,3078,6032
88,1915,1321
89,4692,5512
90,2445,2558
91,8823,12667
92,1820,684
93,4810,7383
94,8457,1748
95,3112,12423
96,1964,2972
97,9034,3570
98,1028,1422
99,2584,4480
100,5408,3233
101,1892,3788
102,5310,2813
103,2879,2485
104,1172,1103
105,9929,4204
106,1173,1740
107,1942,5234
108,2800,6614
109,5580,1169
110,3993,3067
111,10785,13897
112,2362,1986
113,3124,7216
114,8173,5882
115,2774,4211
116,2099,3381
117,2610,8520
118,2550,1622
119,4308,2662
120,8850,5709
121,14561,3647
122,2545,1584
123,18710,7008
124,4347,3564
125,3630,1660
126,4546,3001
127,4687,6241
