ID,WIDTH,HEIGHT
0,1090,2216
1,18325,13392
2,2048,5727
3,2857,744
4,4350,3959
5,209,583
6,499,1212
7,7422,15940
8,14010,18691
9,2235,6501
10,3985,2455
11,7450,4905
12,1466,908
13,3102,15413
14,2326,4544
15,37629,12247
16,12476,4056
17,1677,4388
18,457,620
19,2364,835
20,1726,1921
21,1285,675
22,364,339
23,9923,2618
24,5214,4328
25,6534,1765
26,2488,596
27,658,1624
28,25504,9720
29,3796,3411
30,1309,1325
31,20135,4285
32,6959,7843
33,3596,9943
34,4155,2977
35,957,2061
36,1924,7086
37,1544,1318
38,2532,7592
39,5963,2285
40,3174,5028
41,4068,7178
42,2209,4966
43,491,477
44,2972,728
45,1191,1832
46,8431,3376
47,7132,4200
48,3899,3147
49,27728,6936
50,5161,12980
51,3337,2411
52,1420,1417
53,2483,2966
54,2731,2716
55,3924,15832
56,11244,4711
57,4908,13669
58,3547,1019
59,4356,966
60,2167,3941
61,2465,2521
62,1118,1298
63,4980,4148
64,1308,724
65,5000,5236
66,1418,7021
67,2603,602
68,4350,966
69,358,524
70,1612,1062
71,8569,3894
72,5825,16286
73,1499,2424
74,1702,802
75,4160,4053
76,1699,4171
77,4006,1090
78,9602,2197
79,9445,2639
80,1394,4164
81,10265,4941
82,731,2735
83,4106,1374
84,3963,3663
85,2665,1054
86,435,830
87,5646,18348
88,3629,4044
89,1291,4993
90,3134,1432
91,3642,917
92,14231,9080
93,7123,3809
94,1367,469
95,3095,8998
96,5857,6363
97,7907,25652
98,2759,1106
99,637,1919
100,3659,1169
101,777,2793
102,2748,4834
103,2573,594
104,5174,1106
105,8226,2287
106,3433,1421
107,5022,1614
108,2560,4554
109,838,340
110,4428,4254
111,2388,2314
112,1595,1315
113,5031,4943
114,7550,2591
115,2099,4890
116,3845,2039
117,1501,651
118,3024,1263
119,10502,2127
120,2849,3819
121,4892,11962
122,903,949
123,5885,1420
124,1971,3541
125,7123,6349
126,1127,3615
127,5277,3085
128,5646,3008
129,7672,9924
130,2233,8623
131,2857,624
132,2274,8267
133,691,171
134,3135,1255
135,4904,10364
136,13449,5089
137,5991,2286
138,2669,3747
139,8304,2191
140,2827,5724
141,3891,12552
