ID,WIDTH,HEIGHT
0,1975,602
1,3060,667
2,2150,1578
3,824,1219
4,2934,2212
5,943,1797
6,1044,1104
7,3680,1401
8,1665,2416
9,1384,297
10,963,2232
11,290,113
12,1579,1126
13,743,1152
14,1113,2494
15,11827,12179
16,4477,5432
17,782,1245
18,4223,16430
19,594,1399
20,177,174
21,1840,1215
22,1761,387
23,1127,1811
24,1700,1424
25,605,2436
26,479,214
27,165,714
28,447,930
29,397,1686
30,1268,278
31,2672,719
32,7316,1734
33,2930,8222
34,2381,3591
35,224,650
36,174,205
37,115,157
38,4156,1476
39,1256,506
40,2004,3546
41,844,4052
42,1867,5425
43,1429,1552
44,21038,4329
45,1031,2237
46,991,1151
47,7574,5021
48,2969,906
49,478,995
50,2165,2913
51,7397,17190
52,1324,419
53,4472,4329
54,526,169
55,1938,944
56,1303,4294
57,269,456
58,129,194
59,2274,3246
60,974,608
61,3865,2371
62,535,567
63,769,1365
64,2774,3481
65,6424,5049
66,3452,4701
67,1596,435
68,2641,2216
69,4294,1130
70,948,811
71,1397,539
72,12436,2498
73,1998,1686
74,246,1176
75,182,154
76,2399,2365
77,2480,644
78,5137,4366
79,267,101
80,744,745
81,1541,723
82,6781,4830
83,2480,4868
84,311,1409
85,141,122
86,7959,7965
87,1736,1419
88,6611,1343
89,720,1544
90,5837,3126
91,3321,3610
92,2780,1928
93,3402,1786
94,874,1067
95,3843,4464
96,995,1620
97,1798,3740
98,1073,408
99,4613,2441
100,473,231
101,335,651
102,2648,7329
103,983,1328
104,12343,3376
105,2904,2003
106,8588,10411
107,2370,1031
108,6880,1985
109,321,1241
110,1487,2797
111,2234,6433
112,260,308
113,2836,4069
114,2270,2726
115,2184,1107
116,307,446
117,1452,528
118,1179,298
119,318,684
120,3435,12347
121,1118,1137
122,291,613
123,199,191
124,1894,457
125,114,103
126,2275,819
127,1469,589
128,5220,2322
129,541,1301
130,3801,1730
131,8537,2546
132,266,369
133,973,1342
134,575,689
135,3609,4685
136,3714,3260
137,2765,2446
138,1058,565
139,409,649
140,2746,2414
141,1932,503
142,2572,965
143,678,475
144,2005,533
145,15760,3549
146,2952,5174
147,224,217
148,2449,7714
149,179,168
150,4330,2759
151,777,2433
152,3680,5495
153,2079,4813
154,2470,513
155,323,136
156,1658,1606
157,2087,448
158,899,875
159,2085,6900
160,3203,870
161,546,898
162,13427,3251
163,1522,904
164,6261,4713
165,123,562
166,871,391
167,5787,1403
168,2749,5587
169,16672,7985
170,8714,13828
171,299,577
172,8110,8566
173,6080,4807
174,1945,2838
175,10984,3588
176,1423,1904
177,5776,2061
178,10719,2831
179,1398,1866
180,1571,2691
181,4576,1843
182,256,379
183,3523,1072
184,1014,2120
185,7289,5612
186,173,125
187,841,1861
188,214,1043
189,617,1707
190,6311,1756
191,1647,809
192,2149,583
193,5517,8569
194,11636,7045
195,288,143
196,1814,8970
197,2207,5021
198,2200,1135
199,3115,7071
200,2245,748
201,1257,1305
202,4962,3591
203,1229,533
204,708,1537
205,2697,1350
206,6994,8645
207,1416,1906
208,6142,1959
209,529,1979
210,4744,4287
211,4484,3268
212,1615,1457
213,1096,1589
214,377,1779
215,4604,6881
216,40888,10599
217,2031,6027
218,1411,4011
219,282,879
220,1803,1600
221,3379,11025
222,1096,852
223,4117,2531
224,2670,5001
225,2115,4291
226,6975,6226
227,2207,982
228,5277,4545
229,5102,5984
230,1543,329
231,3094,4189
232,14665,3923
233,1575,4928
234,3940,3679
235,2770,3542
236,3328,2892
237,8455,15310
238,4832,1439
239,1940,4365
240,1470,6561
241,598,734
242,1462,391
243,9607,3901
244,1003,2209
245,2904,8905
246,4402,5040
247,2162,1280
248,4503,1690
249,1381,1079
250,227,863
251,1468,2171
252,118,441
253,184,173
254,1707,447
255,376,313
256,17699,11115
257,705,3104
258,27479,10859
259,3019,4181
260,3819,5744
261,562,906
262,636,1321
263,2556,9081
264,1473,427
265,2464,976
266,4028,3517
267,511,764
268,972,489
269,2097,5605
270,3102,840
271,18605,25248
272,643,205
273,16179,20127
274,9592,43066
275,2333,2901
276,523,297
277,3221,5830
278,1355,2555
279,1429,5359
280,251,684
281,5680,1832
282,5476,2957
283,1126,5500
284,1132,1603
285,200,945
286,3490,4159
287,6709,14960
288,1407,644
289,10925,7307
290,2316,3043
291,332,338
292,248,553
293,359,185
294,837,4091
295,4722,10406
296,1703,1994
297,4753,8916
298,3816,1292
299,2542,1260
300,13480,6126
301,7956,1647
302,647,200
303,3082,5217
304,2358,3937
305,1304,2594
306,3410,11760
307,9082,8129
308,945,575
309,1349,522
310,451,1538
311,1538,381
312,6728,4466
313,3211,13929
314,960,396
315,1818,2877
316,2274,4400
317,1676,4705
318,1912,549
319,2839,6395
320,3696,1306
321,6680,2413
322,5688,7280
323,647,319
324,2611,2079
325,3555,1425
326,1868,1034
327,347,445
328,1927,1463
329,14997,31192
330,432,389
331,136,100
332,1244,3203
333,1052,3280
334,16686,4894
335,1217,298
336,1164,2768
337,2247,2134
338,3261,15447
339,11317,8445
340,2304,697
341,13266,6224
342,1343,668
343,4238,886
344,2252,787
345,2286,2316
346,914,698
347,4504,1088
348,511,333
349,10729,2250
350,1894,825
351,1543,4168
352,1327,365
353,7272,9003
354,1749,727
355,3518,3057
356,441,378
357,517,2588
358,4441,5985
359,768,236
360,6540,1464
361,890,1138
362,3186,11415
363,424,290
364,5554,4047
365,1376,4375
366,1452,5923
367,1443,2631
368,6116,2166
369,2571,7941
370,3292,16270
371,9647,23130
372,2700,2365
373,486,811
374,620,1851
375,1081,4993
376,791,3298
377,2841,1117
378,599,1334
379,4005,1647
380,1203,915
381,623,157
382,3262,1844
383,1598,6348
384,8665,17345
385,546,2382
386,6355,13556
387,6251,5945
388,151,261
389,129,453
390,179,319
391,6305,3015
392,736,152
393,4956,19422
394,2033,1571
395,664,1755
396,1744,2242
397,6333,2238
398,1992,7923
399,2461,11152
400,1802,1199
401,15294,4780
402,8263,2733
403,641,3077
404,669,2251
405,1045,1517
406,5073,2090
407,4119,2613
408,3668,1795
409,4497,1196
410,3372,11643
411,3713,1663
412,479,397
413,3208,1115
414,958,2777
415,9161,6801
416,13064,41756
417,1180,825
418,4966,1351
419,975,1259
420,5857,3217
421,9978,7156
422,4024,1686
423,946,573
424,13802,5727
425,1985,644
426,22368,8550
427,1912,784
428,9166,7936
429,700,2069
430,2942,8670
431,539,1716
432,20885,4636
433,1355,797
434,12904,34394
435,14330,14819
436,3280,3541
437,291,854
438,355,234
439,1363,2269
440,5244,1793
441,2856,2695
442,3361,964
443,250,506
444,1989,845
445,412,2040
446,15294,4351
447,12847,3283
448,9516,4056
449,1128,4281
450,9069,7464
451,1588,481
452,1756,5437
453,348,1206
454,814,2369
455,514,2573
456,4917,2483
457,1988,3408
458,2127,3814
459,476,323
460,25397,26593
461,1777,7312
462,11115,3223
463,3446,912
464,4366,4885
465,15518,6073
466,1414,486
467,9054,3505
468,11995,3871
469,2245,2744
470,436,2169
471,1777,4057
472,4854,2182
473,716,2360
474,441,685
475,1899,961
476,7379,1496
477,472,484
478,11224,3652
479,8888,15897
480,3178,10208
481,816,3899
482,12300,2581
483,1742,1817
484,2403,2440
485,1498,2528
486,346,1374
487,989,2076
488,1794,2978
489,3594,1463
490,5087,4031
491,2683,612
492,2861,5461
493,2189,2814
494,1168,3971
495,635,2654
496,1475,4113
497,3517,2474
498,4462,2281
499,10268,6879
500,5065,14526
501,546,780
502,5195,1075
503,1854,1817
504,2959,1330
505,3199,4208
506,1341,384
507,2634,1213
508,2517,2604
509,949,315
510,1195,2005
511,3875,8239
512,3759,8866
513,33382,7314
514,13751,14481
515,3107,2676
516,616,1294
517,466,2060
518,175,121
519,7308,4074
520,7319,2082
521,332,1189
522,4982,9901
523,884,1479
524,4918,1243
525,3333,2669
526,1529,409
527,4341,2949
528,697,2841
529,6547,10238
530,17719,19732
531,2044,1006
532,222,540
533,3415,1013
534,3409,1320
535,1577,4348
536,1958,1262
537,8077,18569
538,11034,9163
539,844,3592
540,3487,771
541,1339,877
542,948,1297
543,4196,843
544,8911,5188
545,1579,1217
546,16714,11172
547,1051,2580
548,698,760
549,165,108
550,3587,828
551,2875,2602
552,5069,2268
553,1895,504
554,2711,10379
555,9620,7545
556,6049,5496
557,2811,2637
558,1462,738
559,913,2871
560,2519,4395
561,3327,1184
562,4987,6446
563,17790,4773
564,2284,1176
565,876,1305
566,160,180
567,3725,5003
568,2150,6519
569,1047,3592
570,238,556
571,790,1402
572,1045,335
573,2300,3040
574,1544,4249
575,1717,7526
576,3583,8068
577,5333,10339
