ID,WIDTH,HEIGHT
0,10806,5155
1,6927,1646
2,1172,5273
3,945,2445
4,5811,2659
5,3825,6869
6,6505,14634
7,3866,2284
8,4061,8754
9,1746,8203
10,1869,806
11,449,2059
12,1399,5388
13,830,733
14,6393,2763
15,1217,1492
16,4487,3892
17,2338,1895
18,528,1582
19,173,360
20,5193,8105
21,7234,2024
22,2054,2514
23,1822,3194
24,908,4058
25,1146,3538
26,766,1722
27,1246,576
28,1118,1913
29,4951,3920
30,6961,2213
31,1349,417
32,1567,1111
33,7786,2434
34,9109,2308
35,1293,1805
36,4482,4518
37,1071,4343
38,24236,10810
39,3206,1867
40,6431,1366
41,13863,6437
42,3021,2329
43,963,822
44,11574,10574
45,4920,1235
46,18619,7852
47,1757,3886
48,5176,2050
49,3927,1591
50,2366,5897
51,2614,1024
52,9571,4507
53,6930,10651
54,2561,2150
55,341,651
56,1886,536
57,4853,1500
58,3648,6936
59,1179,1411
60,1058,1488
61,6010,10634
62,5982,9156
63,1355,280
64,2231,7369
65,4227,2656
66,320,268
67,1402,4133
68,439,1015
69,714,1907
70,742,3663
71,1712,2688
72,2361,5493
73,9719,2064
74,3696,3377
75,1887,2470
76,2770,2711
77,1249,4308
78,951,3268
79,1378,323
80,4053,2680
81,17067,4432
82,5503,2935
83,328,231
84,3682,3201
85,3507,4647
86,4472,4412
87,383,285
88,5449,1093
89,4741,1728
90,1547,830
91,3465,3592
92,1038,3629
93,3546,1069
94,4061,3405
95,128,443
96,3628,6584
97,4842,3615
98,519,1793
99,1480,3602
100,2898,2737
101,8627,6830
102,13370,2929
103,655,1677
104,7376,6708
105,3595,4673
106,736,1098
107,746,416
108,6170,2763
109,1847,2632
110,6123,18730
111,1250,4610
112,2010,7295
113,2061,7318
114,4316,13055
115,203,506
116,1903,959
117,10141,2142
118,7957,4146
119,1235,968
120,3192,12484
121,11433,3063
122,5262,1267
123,1839,394
124,2174,2882
125,2423,2530
126,1307,6273
127,1694,881
128,2940,1588
129,5745,5403
130,4577,2023
131,1684,3342
132,4881,2302
133,2946,3623
134,16990,6479
135,643,387
136,1806,5105
137,19256,12383
138,626,1802
139,1747,3531
140,7202,12939
141,2182,5285
142,5875,6181
143,553,454
144,9215,9187
145,28864,6831
146,2514,2581
147,1168,832
148,5454,2458
149,1057,1898
150,1704,348
151,1847,2929
152,10236,4344
153,611,1037
154,1282,924
155,4814,1003
156,316,1425
157,905,506
158,3866,18214
