ID,WIDTH,HEIGHT
0,502,103
1,18699,3942
2,369,283
3,3100,7023
4,1716,2276
5,1005,673
6,493,1481
7,1982,1004
8,3998,2572
9,309,518
10,110,113
11,3950,1490
12,7311,1959
13,941,2504
14,5508,2252
15,3143,1455
16,196,152
17,2138,3052
18,880,404
19,210,388
20,2493,7565
21,788,1072
22,2058,482
23,12113,10647
24,1955,1633
25,643,783
26,738,3303
27,4056,4710
28,32177,10278
29,2385,755
30,1040,1004
31,14388,7657
32,1895,621
33,6076,1714
34,882,712
35,6583,6207
36,390,1477
37,307,190
38,944,317
39,6642,3118
40,4829,1177
41,1623,5846
42,428,819
43,3864,6725
44,544,126
45,1492,337
46,165,442
47,2451,2371
48,297,148
49,1553,555
50,2465,508
51,3653,3113
52,1087,1237
53,839,1213
54,1094,420
55,3451,1887
56,707,1919
57,3919,16222
58,819,1075
59,2120,1424
60,552,755
61,769,206
62,1827,4357
63,3297,2463
64,565,289
65,479,184
66,935,1703
67,1007,611
68,651,1008
69,149,103
70,844,2556
71,2831,591
72,153,313
73,3802,1168
74,208,920
75,1766,2087
76,926,783
77,2255,2735
78,2076,606
79,832,1407
80,479,1053
81,1569,758
82,891,1966
83,289,157
84,3558,2485
85,607,1622
86,971,493
87,513,229
88,4279,3508
89,201,221
90,178,105
91,4517,5796
92,3180,5544
93,113,326
94,5527,1664
95,1603,999
96,185,183
97,4271,4443
98,3117,627
99,1295,3224
100,3292,859
101,1021,2604
102,252,104
103,6399,3853
104,1111,1108
105,3428,4178
106,246,201
107,2122,3691
108,168,813
109,1002,476
110,1782,6801
111,10498,7903
112,102,156
113,1337,1478
114,1357,1229
115,1034,1800
116,3259,4764
117,182,167
118,139,207
119,2286,4344
120,135,408
121,3309,1313
122,224,372
123,1674,1066
124,807,1614
125,1495,2496
126,3338,940
127,2445,7608
128,752,238
129,14713,3218
130,211,165
131,2232,2160
132,1005,2296
133,608,2211
134,416,330
135,3218,5192
136,505,1872
137,459,168
138,1159,470
139,676,814
140,4920,23749
141,1882,379
142,1472,1565
143,1492,632
144,608,194
145,3163,808
146,715,1391
147,2096,1063
148,1361,1350
149,368,254
150,2255,1044
151,653,2629
152,742,601
153,1272,570
154,396,712
155,682,1367
156,1234,754
157,779,876
158,5750,1891
159,1791,6620
160,1207,571
161,1499,3077
162,2458,1553
163,37416,33958
164,2721,13569
165,773,1062
166,1052,1078
167,204,298
168,7069,4040
169,2681,3760
170,333,489
171,14439,8626
172,13589,9083
173,5442,3453
174,1512,3089
175,1638,2536
176,131,104
177,1100,626
178,175,167
179,5372,1750
180,2603,845
181,166,124
182,1107,1706
183,2392,11371
184,327,360
185,8617,2760
186,207,538
187,827,1293
188,1666,2620
189,1231,1395
190,5456,7178
191,2404,1678
192,612,481
193,1494,4899
194,238,643
195,1689,838
196,2284,1223
197,1656,399
198,1568,4466
199,7306,4401
200,324,447
201,2002,1189
