ID,WIDTH,HEIGHT
0,1106,2615
1,1438,397
2,2444,5552
3,5143,2330
4,1306,1636
5,334,623
6,5567,9909
7,1619,3917
8,3961,17174
9,2899,1659
10,1066,3935
11,381,399
12,4452,1246
13,232,842
14,3742,5507
15,9613,13692
16,12434,6382
17,407,556
18,5901,1226
19,1831,6104
20,3016,729
21,1308,272
22,6074,6897
23,1350,629
24,2955,1619
25,795,907
26,318,840
27,2471,3208
28,2796,909
29,910,1303
30,17007,24696
31,6802,4516
32,5012,1238
33,1538,1088
34,861,3987
35,1277,579
36,1800,2440
37,2403,606
38,6028,6245
39,11991,6087
40,6055,10679
41,1288,1907
42,3224,6993
43,3122,4594
44,187,105
45,3931,1401
46,3494,13521
47,3921,3155
48,3740,2328
49,141,228
50,16507,5001
51,3057,12926
52,1500,1569
53,3957,1272
54,2804,2402
55,2404,5578
56,4980,10095
57,1641,4033
58,721,1071
59,682,625
60,885,1368
61,7476,2580
62,7931,2539
63,7135,8813
64,622,1263
65,1312,871
66,433,1198
67,6534,1325
68,181,253
69,434,620
70,6527,16609
71,6692,7926
72,11214,6716
73,376,644
74,3782,8391
75,8652,4632
76,2252,3574
77,1534,6428
78,15520,3741
79,2942,12075
80,8872,3018
81,774,1282
82,3656,11597
83,2893,2796
84,1152,1205
85,834,1848
86,3049,7415
87,801,1745
88,14905,7504
89,1574,1486
90,1870,8919
91,2415,2205
92,3710,2573
93,818,2459
94,20245,4927
95,6333,2034
96,1089,3670
97,928,1132
98,18316,6721
99,1840,1303
100,5422,1093
101,733,2205
102,11617,14279
103,2847,2769
104,2279,7572
105,4292,999
106,4618,4581
107,6873,3146
108,8946,1844
109,204,581
110,10332,5362
111,10345,2260
112,5066,1510
113,400,633
114,8869,5914
115,3497,2926
116,776,2395
117,787,482
118,1694,351
119,1488,3074
120,4433,2182
121,1346,3314
122,1293,423
123,1047,278
124,7489,2143
125,1043,271
126,10552,7079
127,1548,3669
128,724,2245
129,650,1391
130,8472,7073
131,1827,3820
132,1576,2727
133,2643,674
134,5731,12527
135,1407,609
136,2217,6840
137,6930,3514
138,4481,9940
139,654,1089
140,174,532
141,261,830
142,2350,7339
143,1109,2443
144,8328,2855
145,1181,364
146,3366,8679
147,4202,8788
148,2029,2489
149,1252,1428
150,4921,11531
151,1121,1769
152,404,846
153,1645,2884
154,491,533
155,3028,8182
156,4364,8944
157,3230,684
158,8151,3211
159,3159,10649
160,1514,1273
161,3550,1583
162,1616,7849
163,2428,1585
164,1709,401
165,2065,1641
166,1746,7395
167,2200,9324
168,5207,10972
169,1114,2738
170,1660,7600
171,2085,4675
172,1274,1265
173,3121,1631
174,7658,2224
175,5958,1659
176,6364,12153
177,373,482
178,2788,5291
179,7439,4505
180,5346,5001
181,1400,2938
182,14631,25855
183,6947,3395
184,2309,8769
185,5496,1945
186,752,1340
187,413,1663
188,1716,784
189,586,2522
190,9910,2801
191,38123,13478
192,5123,4660
193,1081,1588
194,2387,594
195,9901,14932
196,1680,3304
197,478,538
198,13113,18114
199,1275,2897
200,11170,5029
201,1475,4511
202,2900,615
203,2998,2091
204,3591,1518
205,4178,2566
206,11738,13533
207,7295,8310
208,20227,10943
209,2238,777
210,2303,979
211,6262,2194
212,7069,1769
213,978,253
214,2568,1737
215,1816,524
216,2229,3262
217,156,772
218,4778,7726
219,2155,2879
220,4908,3781
221,483,649
222,2115,3146
223,8251,1753
224,2027,8995
225,2349,1058
226,4778,7017
227,2162,819
228,431,340
229,815,3316
230,4953,21484
231,4293,3170
232,9989,10547
233,1154,1850
234,3574,7317
235,1640,4267
236,3292,8046
237,856,1671
238,3919,16069
239,19886,12481
240,4396,1873
241,1100,2723
242,3894,6956
243,1058,4858
244,3037,1134
245,1703,421
246,950,355
247,546,2170
248,1965,435
249,1077,1510
250,474,1816
251,4071,1051
252,7620,2767
253,3895,3432
254,10616,18246
255,6446,16968
256,1273,2395
257,579,1497
258,1988,889
259,2706,11165
260,2447,1119
261,1000,295
262,11411,9616
263,14653,3024
264,10801,2654
265,5573,7385
266,4988,11417
267,466,151
268,5407,2136
269,1605,813
270,1495,6054
271,12882,7037
272,3784,1719
273,428,1551
274,1045,3434
275,4278,1205
276,5261,1664
277,593,2623
278,5223,8332
279,3016,1813
280,3262,743
281,2048,518
282,1818,884
283,2811,5826
284,4429,4783
285,1983,2334
286,14854,7513
287,4357,1976
288,11751,2551
289,552,1254
290,2246,5782
291,10404,4141
292,1954,2085
293,3078,723
294,1911,9343
295,1529,6704
296,6224,2967
297,2801,1993
298,2519,2180
299,6450,1807
300,876,966
301,629,409
302,3716,6389
303,6578,12671
304,1747,4415
305,1086,267
306,4723,4256
307,1262,4924
308,3894,9735
309,2946,1272
310,1093,3488
311,3978,1624
312,6902,5529
313,1112,296
314,5626,1155
315,658,229
316,1034,811
317,2258,577
318,11431,7787
319,4363,5755
320,1246,1170
321,1531,1202
322,2188,1190
323,6298,3418
324,100,103
325,629,183
326,7569,8410
327,6795,3080
328,5220,5926
329,926,4625
330,7229,2798
331,804,3157
332,802,2873
333,2510,918
334,8314,26893
335,11888,7594
336,11669,19260
337,1007,4983
338,7029,10451
339,3198,1251
340,597,2175
341,245,1228
342,2529,4331
343,2291,1038
344,2247,3340
345,486,1872
346,1261,1894
347,3201,1146
348,11588,2413
349,831,299
350,1207,3016
351,870,1904
352,4332,2953
353,1382,690
354,9697,6694
355,3094,2665
356,4753,1273
357,767,530
358,12058,12825
359,4736,1721
360,30601,14942
361,3128,885
362,2535,2167
363,10433,3490
364,638,2770
365,492,2281
366,5718,9773
367,11972,4410
368,1115,5213
369,352,241
370,16959,4388
371,1813,6250
372,4098,869
373,684,1523
374,2155,8982
375,2133,6582
376,1515,558
377,1718,6421
378,422,149
379,6860,2014
380,1664,6173
381,1345,1690
382,4586,13430
383,9061,2450
384,526,2241
385,512,412
386,12095,11368
387,5159,2518
388,2036,3217
389,2221,722
390,17714,10391
391,4027,846
392,16040,5202
393,7734,2325
394,1864,3994
395,909,1344
396,5255,2763
397,1128,2434
398,5402,5167
399,5538,3081
400,5427,1599
401,3162,1565
402,3804,9520
403,649,2627
404,6103,7129
405,316,147
406,1171,4258
407,2596,1566
408,325,1344
409,3313,892
410,677,835
411,4972,3062
412,2592,4830
413,652,498
414,10259,6646
415,4679,8362
416,3633,4069
417,1153,1415
418,1512,7037
419,1355,1823
420,530,572
421,1097,1213
422,3838,1568
423,2026,7336
424,11023,5935
425,1310,1072
426,1719,7096
427,13973,8372
428,994,1776
429,1614,1225
430,14948,5279
431,13146,5173
432,3258,2830
433,825,453
434,6196,4744
435,2948,2712
436,5543,8196
437,515,878
438,4071,13443
439,4285,921
440,1450,2150
441,3835,1268
442,1275,838
443,718,2132
444,1304,5705
445,1590,823
446,2010,1785
447,26686,14093
448,4448,2231
449,1366,2185
450,2271,1958
451,2122,9773
452,420,2025
453,2965,984
454,10659,21586
455,5845,6822
456,2899,8076
457,2185,3722
458,669,228
459,2201,646
460,3159,8349
461,2776,3142
462,23037,5612
463,870,3731
464,3110,5170
465,1396,2112
466,1027,3387
467,4129,2521
468,6318,3454
469,1243,403
470,3970,1741
471,3443,1385
472,8528,2846
473,379,921
474,2905,3775
475,2355,3289
476,2547,1697
477,1224,1017
478,2012,2123
479,2231,6111
480,1248,4415
481,587,1889
482,1963,1747
483,963,1679
484,3531,1942
485,1357,1274
486,3213,11157
487,3076,1815
488,5253,8611
489,1751,500
490,8596,2938
491,4337,10490
492,1941,1755
493,773,1642
494,6472,25795
495,4622,7672
496,9892,14404
497,1175,1944
