ID,WIDTH,HEIGHT
0,3684,4737
1,1530,5532
2,3753,2791
3,1431,2314
4,1135,4840
5,520,2190
6,1786,889
7,3895,2661
8,4264,5157
9,2474,2379
10,992,2286
11,1712,377
12,727,562
13,613,2553
14,4406,3387
15,25527,6089
16,2351,5312
17,548,1732
18,9282,10628
19,743,324
20,837,316
21,1709,1312
22,2229,2001
23,4100,4080
24,5235,3916
25,673,1743
26,1658,833
27,2252,1550
28,4565,950
29,843,1163
30,1119,2983
31,2532,2060
32,6652,3411
33,7516,2721
34,4323,3019
35,760,460
36,169,824
37,124,347
38,3207,2016
39,6242,2031
40,2712,703
41,5593,2026
42,2392,3168
43,3664,1118
44,10519,4333
45,2548,1909
46,1462,1865
47,24865,5147
48,4649,6093
49,624,2427
50,2346,11190
51,4002,19550
52,951,729
53,6183,10654
54,2298,822
55,2078,4455
56,2970,3492
57,258,944
58,152,593
59,2115,1952
60,1004,1798
61,1062,2675
62,1371,2235
63,764,2594
64,5108,19465
65,3311,7955
66,4948,7429
67,900,2282
68,10708,2841
69,3839,3885
70,1317,560
71,833,2865
72,18188,3884
73,1845,737
74,1045,1222
75,579,171
76,6962,1942
77,3375,745
78,3600,3442
79,421,937
80,869,1649
81,2362,704
82,1110,3474
83,2979,9152
84,704,885
85,176,210
86,7751,2588
87,2641,2260
88,676,3251
89,2045,2288
90,2918,5565
91,5320,1322
92,3494,4085
93,4101,13857
94,3626,10637
95,6390,5357
96,1795,590
97,6480,9563
98,4248,2326
99,2263,6288
100,151,476
101,534,469
102,7985,6545
103,921,1591
104,8020,6325
105,2354,6193
106,7376,6434
107,1215,5681
108,6015,5208
109,548,1884
110,4594,1570
111,4601,10391
112,5560,1486
113,6100,2164
114,6679,11259
115,5101,1676
116,760,1513
117,1051,256
118,803,1018
119,3013,852
120,8171,6182
121,6268,1889
122,587,1491
123,203,459
124,1561,505
125,173,239
126,3352,972
127,2577,734
128,10734,6942
129,4194,1241
130,8138,3429
131,11032,6749
132,457,1007
133,2341,523
134,1418,657
135,6995,10391
136,5761,1750
137,7868,3888
138,680,1359
139,564,782
140,8192,23546
141,3636,1763
142,2949,6850
143,826,471
144,3632,3710
145,11832,4076
146,5152,5384
147,1054,1189
148,4012,8900
149,377,482
150,3937,7909
151,3146,8027
152,1840,6399
153,8290,1695
154,1371,966
155,513,2421
156,840,3718
157,1817,1119
158,956,4283
159,17155,3474
