ID,WIDTH,HEIGHT
0,5403,8163
1,3463,14076
2,1168,2940
3,6279,1388
4,10121,4191
5,1912,5041
6,10608,7317
7,2810,1711
8,7929,4377
9,1760,8252
10,1114,1256
11,693,1029
12,1699,5367
13,4925,1426
14,3196,9885
15,1358,1207
16,6046,1946
17,3770,947
18,1390,977
19,1311,296
20,4914,12452
21,3616,10778
22,1674,2707
23,911,3736
24,3286,5578
25,2098,6521
26,2228,861
27,623,1141
28,559,2398
29,2476,6552
30,3481,9107
31,750,366
32,2939,2318
33,4985,1217
34,5629,2448
35,1434,1485
36,6930,2775
37,1649,3643
38,16691,15154
39,1840,2732
40,3215,6909
41,14673,6402
42,1512,2538
43,1285,411
44,8618,8082
45,2807,1315
46,19570,3926
47,1651,2247
48,7607,3688
49,3765,3080
50,2026,8812
51,2111,1471
52,7911,17176
53,7123,14322
54,1893,3574
55,2518,763
56,943,2016
57,2426,7777
58,3191,5764
59,589,2365
60,1054,1267
61,4842,10075
62,4592,7142
63,858,859
64,6062,3684
65,6295,3182
66,419,267
67,3271,5148
68,1931,507
69,3255,1637
70,6997,8733
71,856,4038
72,7748,2746
73,9862,2240
74,6718,1689
75,1917,3286
76,5719,3287
77,3295,2154
78,6131,4480
79,871,512
80,5102,3378
81,8534,9723
82,4769,1468
83,2305,464
84,4856,2647
85,7660,2324
86,6553,2206
87,1825,495
88,4060,1106
89,2370,3236
90,773,1804
91,2556,3187
92,3055,1814
93,4338,1473
94,3442,12400
95,832,304
96,4037,5902
97,4985,1807
98,514,1273
99,1910,3540
100,5077,2301
101,10413,8011
102,6685,10009
103,648,1157
104,11762,3354
105,11197,5708
106,2560,1503
107,373,1836
108,6371,2777
109,3201,1316
110,17190,9366
111,1287,3090
112,1903,4774
113,1921,4049
114,5642,7041
115,848,253
116,3105,3736
117,5071,15867
118,3978,12160
119,1511,484
120,3107,8071
121,5717,10671
122,2631,1844
123,919,610
124,2063,1909
125,3592,4579
126,6327,3137
127,2053,1004
128,3166,794
129,6792,2702
130,3095,2166
131,842,3142
132,2440,3049
133,1473,4627
134,15755,6628
135,562,2325
136,3883,4343
137,17614,8252
138,1841,1871
139,6039,1765
140,3600,8401
141,2878,2642
142,2937,11622
143,1647,428
144,17970,4594
145,23288,6768
146,3753,1291
147,1481,780
148,2727,7261
149,4044,1074
150,852,2707
151,1713,2405
152,14189,5277
153,751,1414
154,2228,461
155,5062,1017
156,901,712
157,1620,373
158,28050,9107
159,781,391
160,1878,3040
161,4985,6714
162,3082,795
163,1938,4655
164,1832,2775
165,1709,5175
166,14331,5675
167,873,3577
168,9365,2524
169,18158,3952
170,3269,1822
171,1368,6408
172,817,3129
173,3509,1272
174,19570,8272
175,2120,2726
176,6123,2255
177,3077,12778
178,1820,5330
179,1535,1464
180,6887,2880
181,9456,21798
182,10214,2724
183,2858,957
184,1340,511
185,9535,7288
186,2361,4590
187,4091,2365
188,3433,1439
189,4842,1150
190,3379,12011
191,239,196
192,7225,8163
193,7398,14801
194,914,352
195,2458,9490
196,4412,3586
197,2059,1333
198,3910,10336
199,1157,4038
200,3771,6110
201,5923,3916
202,3789,1674
203,1904,5010
204,3210,5814
205,1517,1260
206,3369,1390
207,889,1197
208,1772,5784
209,7006,2128
210,4769,2271
211,188,925
212,4856,4486
213,5023,10949
214,2804,13398
215,1825,1852
216,3770,14830
217,15614,7935
218,758,3407
219,1047,3187
220,652,2013
221,4338,1105
222,3712,12400
223,1025,399
224,24491,8479
225,3332,1413
226,539,1678
227,3181,1029
228,2718,4465
229,2609,1138
230,37950,10820
231,426,1157
232,11762,2360
233,2409,10354
234,3340,1035
235,606,1836
236,1919,2045
237,3509,2597
238,6131,5058
239,844,715
240,12258,7480
241,2408,9076
242,1708,2131
243,295,1337
244,4476,20496
245,8404,11934
246,3417,2599
247,2027,447
248,3107,658
249,3949,6912
250,2631,3811
251,564,1188
252,776,2706
253,3592,1412
254,1644,1045
255,740,848
256,15938,8163
257,3329,14076
258,5234,2940
259,6279,1754
260,1379,4191
261,3001,5041
262,5147,7317
263,2810,614
264,10798,4377
265,1800,8252
266,1114,2107
267,693,2205
268,1901,5367
269,4925,8164
270,3675,9885
271,289,1207
272,6046,7216
273,3770,11184
274,3379,977
275,1311,1714
276,4914,4519
277,3616,6046
278,3180,2707
279,802,3736
280,10903,5578
281,2251,6521
282,2228,4079
283,4439,1141
284,559,308
285,2476,1072
286,4583,9107
287,800,366
288,2939,3121
289,4985,1709
290,647,2448
291,1747,1485
292,937,2775
293,1649,4368
294,5694,15154
295,1840,845
296,3215,7921
297,4480,6402
298,523,2538
299,1285,5997
300,3911,8082
301,702,1315
302,19570,5073
303,469,2247
304,7607,1537
305,3765,9698
306,1796,8812
307,5191,1471
308,7911,4176
309,7123,18127
310,8321,3574
311,1020,763
312,824,2016
