ID,WIDTH,HEIGHT
0,15091,5772
1,4802,9953
2,4528,2079
3,4440,2221
4,8132,2963
5,3474,3564
6,11140,5174
7,1987,1644
8,13242,3095
9,2517,5835
10,787,2378
11,490,2287
12,2546,3795
13,3482,6782
14,4859,6990
15,1165,853
16,4275,6478
17,2665,8578
18,3372,691
19,927,1421
20,3475,12000
21,2557,11897
22,3432,1914
23,1212,2642
24,10034,3944
25,3075,4610
26,1575,3493
27,3580,807
28,394,1913
29,1750,5391
30,5702,6440
31,1096,259
32,2079,3845
33,3525,2069
34,4438,1731
35,2249,1049
36,5563,1961
37,1165,5664
38,15828,10716
39,1301,2530
40,2273,10487
41,13543,4528
42,1439,1795
43,909,4532
44,8859,5716
45,2481,930
46,13837,6363
47,1499,1589
48,5379,3695
49,2662,9035
50,2703,6231
51,5164,1040
52,5594,15099
53,5037,22946
54,7223,2527
55,2502,540
56,1249,1425
57,1716,7546
58,2257,6879
59,2147,1672
60,2736,896
61,3423,10548
62,3247,9838
63,607,1171
64,4287,5772
65,4451,15453
66,645,189
67,2313,6712
68,1365,5119
69,4515,1157
70,4948,7419
71,1219,2855
72,5478,4321
73,6974,3066
74,5273,1194
75,1355,3543
76,4043,10450
77,3482,1524
78,4335,14225
79,615,1661
80,5114,2388
81,14179,6875
82,3372,2211
83,1630,654
84,3434,2672
85,5417,3306
86,4633,3340
87,1290,929
88,2870,10487
89,1676,5611
90,546,2409
91,2910,2253
92,2161,1913
93,3067,1694
94,4463,8768
95,588,535
96,2855,5995
97,3525,2489
98,363,1731
99,2249,2504
100,3590,3158
101,14350,5664
102,29666,7077
103,2096,818
104,8317,6176
105,7917,7322
106,3612,1063
107,1073,1298
108,7502,1963
109,2481,930
110,12156,15208
111,910,3836
112,1344,5289
113,1358,6418
114,3990,7336
115,599,1130
116,8683,2641
117,5943,11220
118,4807,8598
119,1069,829
120,2196,8037
121,6410,7546
122,1860,2053
123,650,1672
124,1459,1913
125,2540,8934
126,4474,5370
127,1802,711
128,2238,5772
129,4802,5500
130,2189,2079
131,1048,2221
132,8132,2156
133,1041,3564
134,11140,9554
135,839,1644
136,13242,3071
137,16865,5835
138,1302,2378
139,4270,2287
140,2546,6655
141,3482,1868
142,4859,8218
143,1165,808
144,12707,6478
145,16468,8578
146,3372,913
147,1047,1421
148,3475,5135
149,2860,11897
150,1201,1914
151,1212,3159
152,10034,6543
153,3075,1001
154,1575,977
155,3580,1446
156,638,1913
157,1146,5391
158,22578,6440
159,1096,276
160,2079,2150
161,3525,9896
162,2180,1731
163,2249,3293
164,3006,1961
165,1209,5664
166,15828,4012
167,1525,2530
168,6623,10487
169,13543,2794
170,2311,1795
171,2068,4532
172,8859,2212
173,2481,1605
174,13837,8845
175,1499,2752
176,5379,1594
177,4212,9035
178,1287,6231
179,5164,1035
180,5594,2036
181,6686,22946
182,7223,3603
183,2502,677
184,947,1425
185,6742,7546
186,1670,6879
187,4542,1672
188,2736,1017
189,3423,1607
190,2389,9838
191,607,139
192,7043,5772
193,5232,15453
194,645,1890
195,3175,6712
196,3120,5119
197,4515,943
198,4948,7309
199,1607,2855
200,7764,4321
201,6974,2769
202,5273,1184
203,3405,3543
204,2270,10450
205,3482,890
206,4335,983
207,629,1661
208,5114,4090
209,4954,6875
210,3372,11259
211,344,654
212,3434,14463
213,5417,7743
214,4633,9474
215,1290,4872
216,5200,10487
217,12910,5611
218,1029,2409
219,1247,2253
220,460,1913
221,3067,3697
222,23817,8768
223,725,535
224,23725,5995
225,3525,999
226,381,1731
227,2249,2087
228,4979,3158
229,1844,5664
230,29666,7651
231,730,818
232,8317,4311
233,4896,7322
234,3612,732
235,1904,1298
236,1357,1963
237,2481,7599
238,4335,15208
239,910,505
240,15373,5289
241,5516,6418
242,3990,1507
243,599,945
244,8683,14494
245,5943,11726
246,2416,8598
247,1433,829
248,2196,1025
249,2793,7546
250,1860,4826
251,398,1672
252,1011,1913
253,2540,3221
254,1162,5370
255,1802,599
