ID,WIDTH,HEIGHT
0,36,92
1,34,66
2,1,83
3,7,71
4,44,77
5,33,96
6,15,72
7,11,71
8,14,70
9,43,100
10,41,70
11,28,79
12,46,71
13,15,77
14,85,14
15,6,95
16,93,22
17,49,97
18,28,88
19,46,84
20,45,98
21,97,36
22,39,75
23,47,82
24,12,89
25,51,88
26,12,70
27,10,87
28,40,32
29,71,51
30,96,60
31,35,66
32,31,95
33,66,28
34,43,84
35,71,82
36,88,14
37,44,76
38,50,68
39,20,83
40,46,47
41,48,75
42,20,95
43,29,86
44,80,42
45,14,82
46,1,96
47,1,98
48,8,99
49,41,98
50,43,7
51,34,82
52,70,17
53,30,86
54,48,87
55,85,14
56,66,97
57,30,83
58,14,77
59,85,64
60,39,39
61,43,88
62,91,64
63,52,78
64,22,95
65,17,66
66,31,82
67,88,3
68,17,70
69,2,88
70,81,94
71,24,92
72,24,89
73,50,82
74,44,84
75,28,91
76,43,81
77,8,85
78,68,71
79,42,98
80,23,81
81,29,96
82,5,84
83,19,78
84,15,89
85,11,80
86,52,95
87,7,66
88,18,8
89,5,9
90,12,82
91,7,97
92,83,93
93,11,72
94,33,76
95,18,66
96,72,40
97,28,80
98,16,17
99,41,79
