ID,WIDTH,HEIGHT
0,51,72
1,81,56
2,61,59
3,37,66
4,83,25
5,70,99
6,91,67
7,88,50
8,60,88
9,71,52
10,33,91
11,39,72
12,57,63
13,83,68
14,36,78
15,56,80
16,66,100
17,8,46
18,100,60
19,37,14
20,37,99
21,93,84
22,76,64
23,78,58
24,68,58
25,91,85
26,63,81
27,81,64
28,62,81
29,100,98
30,63,58
31,98,33
32,67,64
33,80,22
34,74,98
35,73,62
36,35,10
37,52,56
38,48,100
39,61,53
40,63,66
41,97,54
42,82,61
43,60,57
44,53,85
45,52,63
46,78,86
47,72,72
48,55,65
49,70,84
50,86,72
51,96,99
52,69,56
53,100,66
54,6,79
55,81,87
56,45,11
57,40,72
58,86,79
59,77,86
