ID,WIDTH,HEIGHT
0,50,62
1,74,83
2,66,66
3,98,7
4,58,73
5,71,58
6,79,83
7,100,39
8,85,45
9,81,97
10,68,11
11,65,82
12,58,79
13,67,46
14,91,50
15,92,87
16,50,75
17,85,56
18,89,51
19,81,53
20,54,82
21,80,79
22,99,65
23,81,83
24,70,50
25,86,63
26,21,93
27,93,73
28,98,81
29,4,10
30,53,76
31,67,74
32,37,24
33,83,67
34,99,74
35,52,88
36,38,28
37,74,87
38,55,84
39,100,63
40,1,96
41,77,68
42,82,6
43,8,1
44,74,70
45,92,60
46,53,89
47,78,99
48,60,59
49,78,15
50,95,83
51,60,58
52,8,73
53,55,81
54,98,90
55,53,81
56,66,72
57,54,58
58,63,57
59,59,64
60,87,97
61,66,98
62,90,88
63,84,10
64,69,82
65,89,99
66,28,30
67,54,66
68,14,86
69,24,12
70,28,33
71,95,85
72,69,88
73,69,86
74,40,98
75,97,65
76,87,58
77,28,22
78,62,73
79,60,56
