ID,WIDTH,HEIGHT
0,61,94
1,96,54
2,61,91
3,28,98
4,39,42
5,63,67
6,95,95
7,51,65
8,78,50
9,93,92
10,90,59
11,88,97
12,86,22
13,85,78
14,47,91
15,85,89
16,92,53
17,88,76
18,16,83
19,96,43
20,17,48
21,52,86
22,96,74
23,75,8
24,52,53
25,79,57
26,87,86
27,97,85
28,50,22
29,77,41
30,91,59
31,91,73
32,59,50
33,66,85
34,56,95
35,96,74
36,80,92
37,78,91
38,83,92
39,63,86
40,75,45
41,51,59
42,80,50
43,92,60
44,57,58
45,36,39
46,71,70
47,33,97
48,63,84
49,83,80
50,84,51
51,85,93
52,81,72
53,91,83
54,57,95
55,99,51
56,60,71
57,60,98
58,43,50
59,25,22
60,2,32
61,92,74
62,89,66
63,62,53
64,54,54
65,90,12
66,98,95
67,60,98
68,68,89
69,90,61
70,67,85
71,71,53
72,95,85
73,56,73
74,100,87
75,94,70
76,33,95
77,35,46
78,44,66
79,28,100
80,82,61
81,74,80
82,99,75
83,73,90
84,93,92
85,83,27
86,65,62
87,81,92
88,65,85
89,89,85
90,96,11
91,100,55
92,50,39
93,75,5
94,84,70
95,80,81
96,96,54
97,100,86
98,36,95
99,23,78
