ID,WIDTH,HEIGHT
0,29,32
1,25,26
2,40,88
3,44,46
4,29,36
5,16,45
6,96,92
7,90,71
8,42,1
9,19,26
10,15,14
11,49,8
12,76,29
13,88,19
14,45,98
15,20,7
16,2,18
17,9,23
18,36,42
19,2,17
20,49,18
21,97,89
22,40,48
23,45,92
24,8,31
25,96,66
26,54,65
27,50,72
28,29,68
29,8,6
30,31,46
31,18,18
32,11,40
33,31,7
34,19,37
35,46,82
36,5,37
37,15,20
38,19,40
39,37,43
40,11,46
41,11,44
42,31,5
43,39,23
44,85,17
45,19,30
46,68,32
47,2,76
48,8,49
49,38,28
50,39,20
51,28,19
52,48,43
53,20,37
54,36,20
55,64,83
56,1,49
57,62,57
58,44,31
59,63,60
