ID,WIDTH,HEIGHT
0,46,99
1,8,78
2,9,46
3,41,99
4,25,80
5,3,88
6,44,83
7,42,79
8,15,7
9,9,71
10,90,66
11,4,66
12,18,68
13,26,97
14,48,79
15,27,96
16,32,74
17,6,97
18,18,89
19,12,100
20,7,89
21,98,6
22,99,60
23,9,76
24,96,16
25,49,85
26,43,99
27,67,94
28,43,72
29,14,74
30,98,48
31,38,34
32,4,76
33,40,71
34,75,10
35,20,90
36,26,88
37,27,77
38,42,88
39,13,100
40,10,11
41,27,90
42,32,77
43,18,82
44,6,66
45,38,77
46,33,75
47,35,73
48,13,68
49,11,71
50,46,80
51,14,72
52,32,77
53,97,13
54,21,94
55,68,20
56,13,95
57,41,86
58,7,81
59,6,94
60,5,30
61,49,70
62,5,76
63,19,83
64,9,85
65,18,97
66,76,20
67,45,79
68,25,93
69,49,98
70,37,91
71,87,27
72,2,73
73,42,72
74,20,75
75,30,97
76,41,97
77,96,83
78,15,4
79,40,83
80,91,90
81,12,79
82,21,69
83,12,77
84,4,99
85,40,17
86,39,78
87,95,70
88,28,77
89,29,83
90,19,43
91,41,90
92,13,98
93,86,47
94,10,86
95,48,73
96,10,93
97,93,79
98,75,27
99,16,100
