ID,WIDTH,HEIGHT
0,50,72
1,57,86
2,52,58
3,79,55
4,56,72
5,79,77
6,63,64
7,56,51
8,74,84
9,61,80
10,87,82
11,97,11
12,52,58
13,69,44
14,22,74
15,95,80
16,44,44
17,61,70
18,68,53
19,56,62
20,96,91
21,79,57
22,76,56
23,80,55
24,59,100
25,9,7
26,96,71
27,16,11
28,85,70
29,100,67
30,77,97
31,62,77
32,23,3
33,3,93
34,70,85
35,70,55
36,71,96
37,77,25
38,26,35
39,91,96
40,82,51
41,43,80
42,42,46
43,73,98
44,54,68
45,81,78
46,20,79
47,77,11
48,88,98
49,30,98
50,59,53
51,71,86
52,84,88
53,94,28
54,61,100
55,88,73
56,42,93
57,14,80
58,25,71
59,17,21
60,11,68
61,98,75
62,99,77
63,57,81
64,91,79
65,44,41
66,86,58
67,72,3
68,83,66
69,51,68
70,34,67
71,23,37
72,87,65
73,71,57
74,96,7
75,48,87
76,52,76
77,67,9
78,76,23
79,85,88
80,80,98
81,95,71
82,98,50
83,89,7
84,79,32
85,99,95
86,93,91
87,44,37
88,69,77
89,16,87
90,99,92
91,15,29
92,82,84
93,93,78
94,67,54
95,99,82
96,55,52
97,82,88
98,97,79
99,94,97
