ID,WIDTH,HEIGHT
0,7,70
1,12,95
2,36,95
3,49,99
4,43,86
5,39,87
6,28,80
7,87,42
8,41,15
9,27,87
10,32,11
11,25,99
12,1,73
13,27,43
14,48,74
15,31,76
16,22,78
17,39,76
18,25,84
19,49,96
20,5,92
21,12,66
22,13,67
23,28,90
24,50,79
25,47,99
26,14,93
27,19,92
28,6,74
29,44,69
30,26,92
31,22,66
32,24,77
33,51,75
34,100,48
35,36,85
36,4,88
37,22,70
38,90,20
39,73,15
40,45,73
41,4,66
42,32,68
43,100,14
44,48,100
45,47,69
46,41,100
47,48,83
48,13,66
49,67,22
50,12,70
51,59,97
52,39,75
53,19,100
54,44,83
55,32,87
56,27,92
57,48,93
58,38,69
59,16,84
