ID,WIDTH,HEIGHT
0,27,41
1,15,48
2,59,54
3,31,7
4,21,22
5,49,44
6,10,41
7,21,8
8,26,14
9,45,1
10,80,39
11,22,22
12,43,17
13,52,69
14,44,49
15,36,46
16,22,33
17,22,1
18,28,20
19,11,33
20,13,10
21,3,43
22,25,3
23,48,31
24,15,48
25,45,47
26,33,47
27,46,41
28,29,49
29,49,13
30,2,67
31,6,74
32,53,60
33,15,40
34,89,21
35,28,46
36,41,34
37,43,30
38,27,100
39,11,41
40,40,20
41,32,30
42,31,42
43,69,48
44,50,77
45,83,93
46,48,96
47,13,16
48,23,25
49,46,17
50,83,9
51,31,97
52,6,46
53,20,3
54,15,90
55,73,37
56,66,28
57,6,50
58,16,23
59,3,94
60,9,21
61,3,9
62,86,22
63,6,5
64,28,84
65,62,79
66,4,34
67,80,32
68,71,44
69,33,12
70,40,6
71,48,20
72,50,81
73,16,6
74,92,41
75,37,20
76,4,13
77,10,74
78,48,37
79,86,81
