ID,WIDTH,HEIGHT
0,70,7
1,12,95
2,90,42
3,99,48
4,43,86
5,92,31
6,85,21
7,87,42
8,41,15
9,84,31
10,32,11
11,83,48
12,66,11
13,27,43
14,98,13
15,87,16
16,81,19
17,92,16
18,82,27
19,99,45
20,69,38
21,74,1
22,75,2
23,85,35
24,100,19
25,98,48
26,14,93
27,78,38
28,6,74
29,96,6
30,83,38
31,80,2
32,82,17
33,51,75
34,100,48
35,90,28
36,68,33
37,81,7
38,90,20
39,73,15
40,97,11
41,68,1
42,88,4
43,100,14
44,48,100
45,98,6
46,41,100
47,99,25
48,74,1
49,67,22
50,73,6
51,59,97
52,92,14
53,19,100
54,96,25
55,87,31
56,84,39
57,98,40
58,92,5
59,76,27
