ID,WIDTH,HEIGHT,PROFIT,COPIES
0,115,124,40269,1
1,93,252,13767,1
2,61,121,20952,1
3,77,152,45255,1
4,87,235,28471,1
5,92,287,335,3
6,93,283,2707,2
7,65,276,30645,2
8,50,182,19152,3
9,56,227,6209,2
10,57,225,33252,2
11,56,209,22616,2
12,138,189,16913,1
13,88,174,19046,1
14,73,167,11521,8
15,65,74,4146,2
16,61,74,262,1
17,66,165,10350,4
18,93,194,64214,2
19,52,95,6623,1
20,76,218,16195,2
21,88,189,20346,4
22,90,167,12933,4
23,77,322,48182,2
24,51,186,6524,2
25,77,180,32673,8
26,77,146,7029,2
27,130,202,980,5
28,94,106,2685,1
29,106,206,52328,1
30,92,184,24554,2
31,94,123,9894,6
32,77,118,706,4
33,69,111,8055,1
34,182,250,37260,1
35,182,266,143891,1
36,141,146,18583,5
37,66,232,31068,2
38,91,286,9557,6
39,77,277,10238,4
40,84,272,707,6
41,68,261,13941,2
42,85,223,15667,2
43,90,164,6257,2
44,92,322,16813,2
45,113,165,7004,1
46,105,162,39544,1
47,100,158,2751,2
48,113,155,5312,1
49,143,154,23690,1
