ID,WIDTH,HEIGHT,PROFIT,COPIES
0,227,694,66547,1
1,157,423,19424,8
2,150,570,66451,2
3,209,570,167845,1
4,184,373,13690,2
5,185,304,1188,2
6,300,373,215680,2
7,153,324,26301,6
8,159,393,167731,4
9,192,464,176614,2
10,161,533,103268,3
11,165,549,41615,2
12,165,533,46292,2
13,161,300,6740,6
14,133,463,193688,2
15,128,411,1083,2
16,134,389,73064,2
17,132,381,20132,2
18,189,431,217,2
19,189,400,145928,4
20,193,610,287374,1
21,168,337,140381,2
22,166,337,16233,2
23,156,555,86836,6
24,189,314,7462,2
25,191,384,1637,6
26,191,382,50128,4
27,191,430,2381,4
28,157,430,9643,2
29,158,532,452,2
30,243,534,125612,1
31,211,328,10480,2
32,191,312,34987,6
33,163,615,36116,2
34,171,615,225009,4
35,144,194,9174,2
36,226,565,113430,1
37,87,565,82510,1
38,199,706,311934,6
39,199,329,71137,4
40,91,191,5065,1
41,201,374,4088,2
42,201,241,11604,2
43,201,308,70237,2
44,148,441,2542,3
45,157,318,23727,6
46,213,251,91263,3
47,134,431,61852,2
48,134,438,26954,2
49,162,544,9140,8
