ID,WIDTH,HEIGHT,PROFIT,COPIES
0,164,178,41643,3
1,157,332,56972,9
2,186,334,16809,1
3,120,310,12519,1
4,153,332,66038,1
5,154,332,44479,1
6,120,307,19234,1
7,90,143,186,4
8,155,206,27245,2
9,80,139,5421,2
10,215,224,16570,2
11,115,164,38827,2
12,129,314,108443,2
13,117,136,24738,2
14,117,274,98863,2
15,120,335,41833,4
16,87,312,23860,2
17,107,145,7039,4
18,115,134,28779,2
19,186,335,1896,1
20,103,351,48426,2
21,165,325,93000,4
22,153,323,47107,10
23,189,332,20732,2
24,122,332,5074,2
25,122,142,43452,2
26,139,147,21032,2
27,186,323,6542,2
28,137,214,16377,4
29,124,264,8421,1
30,118,263,3340,1
31,116,263,9922,1
32,126,258,51832,1
33,128,254,30058,1
34,88,339,14656,8
35,68,250,14163,2
36,66,234,7315,2
37,59,204,32644,2
38,53,204,16814,2
39,98,354,59829,2
40,91,359,14187,2
41,108,258,85306,1
42,141,246,14632,1
43,139,246,62032,5
44,109,170,1796,1
45,76,142,7406,4
46,115,298,95742,1
47,158,377,921,1
48,179,206,12003,1
49,114,197,2491,1
50,72,158,11833,1
51,136,340,103848,2
52,205,323,190754,2
53,167,323,150189,2
54,185,298,81364,2
55,147,217,13670,2
56,97,196,3528,2
57,101,379,2598,2
58,130,351,98315,2
59,254,327,17970,1
60,175,335,12381,1
61,185,321,142426,4
62,152,286,124569,3
63,137,229,3486,2
64,116,178,21728,1
65,65,335,9913,1
66,103,292,34372,1
67,202,326,84497,1
68,125,197,3513,1
69,116,206,19052,1
70,99,352,84271,3
71,317,329,82015,1
72,184,326,172817,5
73,62,191,150,6
74,62,157,16998,2
75,189,327,73995,2
76,87,248,7963,1
77,71,224,338,2
78,201,350,70178,2
79,136,323,13195,1
80,51,84,13614,1
81,105,130,13040,1
82,205,216,293,1
83,59,130,19382,2
84,128,340,7661,1
85,152,152,4374,2
86,125,126,7345,1
87,130,344,40064,1
88,100,279,9427,2
89,115,208,30932,2
90,115,125,21969,1
91,173,322,70282,1
92,103,212,5446,1
93,53,206,804,2
94,51,201,30855,2
95,84,84,2277,6
96,58,255,44968,2
97,52,245,14164,2
98,124,425,9043,1
99,59,265,44612,2
