ID,WIDTH,HEIGHT,PROFIT,COPIES
0,141,383,66904,4
1,133,386,93633,2
2,134,380,67952,2
3,128,482,3481,2
4,304,462,308625,4
5,119,325,16146,2
6,184,311,150175,2
7,160,309,34199,2
8,179,599,141714,2
9,213,481,173577,2
10,129,246,32594,6
11,103,414,66324,2
12,185,426,22577,2
13,102,412,82333,2
14,107,417,16520,2
15,188,376,16771,3
16,154,263,5744,2
17,203,337,75636,2
18,141,297,102829,2
19,111,507,67105,2
20,112,514,104238,2
21,84,184,29296,1
22,180,184,105830,1
23,124,467,22041,2
24,157,462,114414,4
25,123,462,16942,2
26,90,462,141111,2
27,137,304,138266,1
28,165,573,272733,1
29,91,186,23529,1
30,148,392,6227,6
31,151,174,61149,2
32,131,355,43251,2
33,224,267,77669,1
34,121,465,3946,2
35,126,465,12955,2
36,137,614,5941,2
37,166,611,106907,2
38,166,614,132337,2
39,167,614,75333,2
40,202,220,31387,2
41,97,269,49118,2
42,145,275,2989,1
43,97,362,63339,4
44,110,379,10150,2
45,119,518,69925,4
46,146,342,7808,6
47,112,212,8821,1
48,381,580,277829,1
49,164,355,13306,4
50,224,237,33180,1
51,88,263,38259,1
52,225,532,106820,1
53,86,532,9280,1
54,189,627,82173,4
55,169,629,235886,3
56,213,477,9364,3
57,150,243,58797,2
58,111,213,4252,1
59,79,408,12154,2
60,162,382,4240,2
61,116,549,86042,2
62,161,310,11916,1
63,142,423,131976,1
64,127,397,73896,2
65,147,388,64004,4
66,247,681,18452,1
67,241,475,263761,3
68,164,655,65395,2
69,164,288,57455,2
70,154,288,18319,1
71,241,342,25946,2
72,146,505,188710,4
73,143,309,23337,2
74,130,160,16639,2
75,172,172,69114,1
76,203,302,86852,2
77,261,641,326761,4
78,168,233,32097,2
79,361,557,11772,2
80,137,615,4427,4
81,135,415,29784,1
82,152,580,20576,2
83,87,425,4063,2
84,162,510,66116,2
85,126,510,144034,2
86,159,414,170523,2
87,139,599,26885,6
88,138,597,116515,2
89,151,413,472,2
90,181,391,287,2
91,151,391,33554,4
92,151,367,146460,5
93,151,274,9,2
94,181,252,9058,2
95,151,252,58536,4
96,105,394,6106,2
97,132,351,43323,1
98,183,322,148965,1
99,168,313,60784,4
100,160,602,15974,1
101,191,666,51937,2
102,191,621,148343,2
103,188,396,86818,1
104,188,367,3172,2
105,194,384,54768,1
106,96,130,6061,1
107,206,410,19259,1
108,246,339,30040,2
109,239,349,4790,2
110,151,374,69181,2
111,196,382,14012,1
112,151,382,47177,2
113,173,581,50553,2
114,159,389,149598,4
115,159,272,30008,2
116,190,370,96613,2
117,190,368,97165,2
118,196,511,33852,1
119,166,277,6387,2
120,210,268,149710,3
121,127,646,34620,4
122,142,374,7520,2
123,186,382,5548,2
124,117,397,66464,4
125,212,355,24227,1
126,179,314,86877,2
127,143,527,3685,4
128,125,355,24852,4
129,125,288,58678,4
130,79,188,37303,2
131,145,274,43232,2
132,88,346,1810,1
133,158,572,49755,2
134,222,600,15753,1
135,162,464,2594,1
136,247,564,215246,1
137,239,357,18953,1
138,272,354,258630,2
139,104,377,103115,2
140,171,218,29092,1
141,170,219,2343,1
142,134,281,73676,1
143,197,348,27081,2
144,261,526,28591,10
145,281,297,23713,1
146,571,713,535567,4
147,571,705,597068,4
148,585,705,1157710,1
149,585,672,1060790,3
