ID,WIDTH,HEIGHT,PROFIT,COPIES
0,151,367,146460,5
1,151,274,9,2
2,181,252,9058,2
3,151,252,58536,4
4,105,394,6106,2
5,132,351,43323,1
6,183,322,148965,1
7,168,313,60784,4
8,160,602,15974,1
9,191,666,51937,2
10,191,621,148343,2
11,188,396,86818,1
12,188,367,3172,2
13,194,384,54768,1
14,96,130,6061,1
15,206,410,19259,1
16,246,339,30040,2
17,239,349,4790,2
18,151,374,69181,2
19,196,382,14012,1
20,151,382,47177,2
21,173,581,50553,2
22,159,389,149598,4
23,159,272,30008,2
24,190,370,96613,2
25,190,368,97165,2
26,196,511,33852,1
27,166,277,6387,2
28,210,268,149710,3
29,127,646,34620,4
30,142,374,7520,2
31,186,382,5548,2
32,117,397,66464,4
33,212,355,24227,1
34,179,314,86877,2
35,143,527,3685,4
36,125,355,24852,4
37,125,288,58678,4
38,79,188,37303,2
39,145,274,43232,2
40,88,346,1810,1
41,158,572,49755,2
42,222,600,15753,1
43,162,464,2594,1
44,247,564,215246,1
45,239,357,18953,1
46,272,354,258630,2
47,104,377,103115,2
48,171,218,29092,1
49,170,219,2343,1
50,134,281,73676,1
51,197,348,27081,2
52,261,526,28591,10
53,281,297,23713,1
54,571,713,535567,4
55,571,705,597068,4
56,585,705,1157710,1
57,585,672,1060790,3
58,285,705,339197,2
59,278,670,591410,2
60,189,652,286490,5
61,233,535,280207,4
62,165,360,123645,2
63,386,654,242772,2
64,300,495,13688,2
65,227,300,59407,2
66,228,681,111033,2
67,484,684,1160560,3
68,345,617,207733,2
69,312,340,24682,2
70,364,654,91877,2
71,300,354,12962,2
72,385,627,292696,1
73,186,664,314903,2
74,278,280,33927,2
75,278,664,81405,4
76,179,257,54383,4
77,312,674,63705,4
78,278,674,133003,2
79,345,430,239849,2
80,296,651,542335,2
81,263,345,165959,2
82,196,651,300646,2
83,345,664,387527,4
84,179,287,25984,2
85,225,505,156238,8
86,372,627,6838,2
87,369,652,111360,4
88,328,652,248151,2
89,278,364,172551,2
90,278,654,381767,2
91,281,507,6923,1
92,250,713,385114,2
93,248,310,20539,4
94,221,713,15732,2
95,216,713,59456,2
96,214,277,122982,2
97,212,727,98863,2
98,626,732,4830,6
99,247,677,230,1
100,274,392,8568,1
101,274,347,69259,1
102,127,392,130726,1
103,109,502,1740,2
104,207,495,25958,1
105,104,133,8754,1
106,235,330,108981,4
107,302,677,2868,1
108,136,677,291268,1
109,136,335,58447,2
110,169,396,1749,2
111,167,196,35423,1
112,164,202,4772,1
113,149,642,105120,2
114,135,362,55862,2
115,100,196,31204,1
116,172,238,54828,1
117,195,521,66372,2
118,183,373,47598,2
119,183,340,143830,6
120,225,282,35065,2
121,253,353,1833,2
122,240,642,581966,1
123,233,325,622,1
124,242,613,67003,1
125,108,282,42982,1
126,255,389,67368,1
127,255,355,122263,1
128,255,347,15749,1
129,242,589,91842,1
130,280,680,498563,1
131,245,555,22308,1
132,233,442,345184,1
133,253,386,196309,1
134,222,659,28545,1
135,224,708,27750,1
136,271,444,96393,1
137,271,420,2982,1
138,246,320,67506,1
139,266,284,7376,1
140,154,567,62225,1
141,374,614,179134,1
142,277,336,278008,1
143,240,664,23706,1
144,234,633,130339,1
145,219,627,164945,1
146,198,354,60340,1
147,303,648,482669,1
148,161,669,36560,1
149,195,352,87954,4
