ID,WIDTH,HEIGHT,PROFIT,COPIES
0,172,243,28873,2
1,339,643,443984,2
2,239,643,153125,6
3,472,643,851853,2
4,472,654,731611,2
5,184,227,21711,2
6,417,430,17015,8
7,380,417,28693,6
8,330,417,132211,34
9,192,194,74281,2
10,187,194,1325,2
11,328,359,20711,4
12,274,331,88910,2
13,134,316,45797,4
14,118,349,4134,2
15,446,627,1638,1
16,325,627,409522,4
17,246,627,25063,1
18,240,647,227819,6
19,307,659,16163,2
20,240,281,18699,2
21,314,626,112562,3
22,214,340,112895,4
23,281,657,93626,3
24,280,657,48369,1
25,263,657,267068,4
26,247,313,118603,2
27,374,626,290090,2
28,274,661,16025,2
29,240,661,198409,2
30,174,281,130426,8
31,307,669,560258,8
32,483,669,13404,2
33,280,669,20009,1
34,346,654,198446,1
35,259,682,318500,2
36,307,657,62934,4
37,214,240,7888,2
38,354,447,2146,2
39,243,660,240629,2
40,223,327,103648,2
41,220,364,68273,2
42,390,428,65204,2
43,243,690,240743,2
44,397,437,234417,2
45,305,437,127916,2
46,305,670,144224,2
47,207,354,9258,2
48,203,354,72725,2
49,195,670,131197,4
50,315,647,433744,2
51,193,345,46704,2
52,319,644,186897,2
53,203,284,4237,2
54,288,697,60870,2
55,272,318,223216,2
56,272,304,137930,2
57,240,272,33526,2
58,323,587,379604,2
59,305,664,119821,2
60,261,645,46691,2
61,258,632,324290,2
62,196,649,105432,2
63,197,262,31624,2
64,228,290,5759,2
65,375,447,169971,2
66,357,439,6676,2
67,255,642,445666,2
68,238,663,264075,8
69,204,663,19228,16
70,274,440,14004,1
71,258,638,379583,1
72,261,317,231359,3
73,254,692,91056,1
74,201,667,70576,4
75,234,366,73144,2
76,234,343,90015,1
77,290,368,87130,1
78,244,544,23732,1
79,164,237,992,2
80,183,367,49631,2
81,166,387,192345,2
82,131,395,53321,2
83,300,377,48288,2
84,263,635,146747,1
85,237,601,279139,1
86,213,340,41336,2
87,213,349,42311,1
88,252,364,29178,2
89,252,281,77717,2
90,314,632,194854,2
91,214,686,72396,2
92,314,666,299645,12
93,248,286,230022,6
94,214,286,20817,4
95,281,662,224549,2
96,281,652,73484,8
97,219,248,7266,2
98,248,619,323235,2
99,152,314,159466,4
