ID,WIDTH,HEIGHT,PROFIT,COPIES
0,140,426,20359,3
1,224,681,377406,1
2,216,443,8100,2
3,216,440,6927,10
4,216,277,71246,2
5,445,654,448738,2
6,412,654,10733,2
7,345,654,277136,2
8,137,245,33849,2
9,286,689,63476,2
10,352,649,125653,1
11,478,670,65079,2
12,379,666,196343,2
13,312,354,5449,2
14,285,654,17246,1
15,278,666,31106,12
16,254,312,35131,2
17,145,224,50707,2
18,312,664,359239,8
19,238,664,27652,4
20,345,666,23006,2
21,379,682,365857,2
22,122,130,16291,8
23,360,648,433981,2
24,260,648,427957,2
25,260,645,8783,2
26,242,586,367918,4
27,313,666,6296,2
28,428,695,672077,6
29,361,695,423461,2
30,340,687,22501,4
31,238,324,84459,2
32,234,687,141183,2
33,379,687,176649,4
34,312,687,75750,2
35,312,320,165555,2
36,245,254,139088,2
37,372,643,327418,4
38,277,372,139711,2
39,243,372,10031,4
40,172,243,28481,2
41,339,643,185463,2
42,239,643,69785,6
43,472,643,26325,2
44,472,654,262501,2
45,184,227,72229,2
46,417,430,228221,8
47,380,417,190345,6
48,330,417,39162,34
49,192,194,97,2
