ID,WIDTH,HEIGHT,PROFIT,COPIES
0,87,152,242,2
1,181,290,43809,2
2,185,335,11831,8
3,95,341,7612,2
4,52,115,852,1
5,66,185,5976,3
6,85,100,5013,1
7,67,87,694,1
8,44,62,2060,1
9,71,186,10166,2
10,106,347,90085,1
11,43,347,45040,2
12,113,347,120653,1
13,78,211,17123,8
14,75,285,52234,2
15,104,285,76896,1
16,92,186,1761,2
17,92,152,11041,2
18,150,186,71768,2
19,76,162,12189,6
20,79,196,30139,4
21,96,232,13189,2
22,80,266,53659,3
23,82,274,39444,2
24,82,266,76723,2
25,80,150,15152,6
26,66,231,11077,2
27,64,205,35225,2
28,67,194,9793,2
29,66,190,7731,2
30,94,215,13074,2
31,94,200,5453,4
32,96,305,7452,1
33,84,168,585,2
34,83,168,85,2
35,78,277,8823,6
36,94,157,3872,2
37,95,192,6462,6
38,95,191,34455,4
39,95,215,187,4
40,78,215,1383,2
41,79,266,3636,2
42,121,267,28818,1
43,105,164,36135,2
44,95,156,18770,6
45,81,307,39901,2
46,85,307,29888,4
47,72,97,17972,3
48,113,282,10216,1
49,43,282,10454,1
50,99,353,95400,6
51,99,164,1136,4
52,45,95,4947,1
53,100,187,10223,2
54,100,120,3030,2
55,100,154,1361,2
56,74,220,17836,3
57,78,159,22027,6
58,106,125,48413,3
59,67,215,6284,2
60,67,219,50718,2
61,81,272,30433,8
62,84,277,19709,2
63,113,336,24256,1
64,100,221,26944,2
65,113,163,30391,1
66,116,155,1774,4
67,113,142,38688,1
68,130,201,1580,1
69,62,132,11652,4
70,70,191,27457,4
71,66,193,13582,2
72,67,190,6051,2
73,64,241,13052,2
74,152,231,56794,4
75,59,162,26035,2
76,92,155,1267,2
77,80,154,3664,2
78,89,299,6724,2
79,106,240,70036,2
80,64,123,2172,6
81,51,207,755,2
82,92,213,4787,2
83,51,206,9178,2
84,53,208,10289,2
85,94,188,13677,3
86,77,131,19404,2
87,101,168,702,2
88,70,148,22900,2
89,55,253,3654,2
90,56,257,403,2
91,42,92,5623,1
92,90,92,6,1
93,62,233,15758,2
94,78,231,29418,4
95,61,231,32695,2
96,45,231,712,2
97,68,152,10710,1
98,82,286,37464,1
99,45,93,1986,1
100,74,196,24342,6
101,75,87,2684,2
102,65,177,481,2
103,112,133,6834,1
104,60,232,44858,2
105,63,232,256,2
106,68,307,59,6
107,83,305,9295,2
108,83,307,57418,4
109,101,110,3993,2
110,48,134,6697,2
111,72,137,17816,3
112,48,181,5890,4
113,55,189,1351,2
114,59,259,15033,4
115,73,171,3834,6
116,56,106,4818,1
117,190,290,39120,1
118,82,177,36221,4
119,112,118,17482,1
120,44,131,16062,1
121,112,266,80365,1
122,43,266,23412,1
123,94,313,1776,4
124,84,314,8523,3
125,106,238,1028,3
126,75,121,479,2
127,55,106,6808,1
128,39,204,14029,2
129,81,191,8806,2
130,58,274,4399,2
131,80,155,7566,1
132,71,211,4857,1
133,63,198,3200,2
134,73,194,1734,4
135,123,340,50822,1
136,120,237,49133,3
137,82,327,77776,2
138,82,144,2752,2
139,77,144,29294,1
140,120,171,62683,2
141,73,252,205,4
142,71,154,15713,2
143,65,80,16446,2
144,86,86,7169,1
145,101,151,37012,2
146,130,320,58501,4
147,84,116,15294,2
148,180,278,127007,2
149,67,207,4848,1
