ID,WIDTH,HEIGHT,PROFIT,COPIES
0,201,667,70576,4
1,234,366,73144,2
2,234,343,90015,1
3,290,368,87130,1
4,244,544,23732,1
5,164,237,992,2
6,183,367,49631,2
7,166,387,192345,2
8,131,395,53321,2
9,300,377,48288,2
10,263,635,146747,1
11,237,601,279139,1
12,213,340,41336,2
13,213,349,42311,1
14,252,364,29178,2
15,252,281,77717,2
16,314,632,194854,2
17,214,686,72396,2
18,314,666,299645,12
19,248,286,230022,6
20,214,286,20817,4
21,281,662,224549,2
22,281,652,73484,8
23,219,248,7266,2
24,248,619,323235,2
25,152,314,159466,4
26,152,481,20604,2
27,385,665,77915,2
28,381,652,188640,6
29,374,653,156354,10
30,291,657,8352,4
31,292,657,59671,2
32,202,315,48833,2
33,291,631,36393,2
34,292,631,379279,1
35,291,618,55810,2
36,292,618,309396,1
37,328,702,75743,2
38,329,702,177038,1
39,328,357,90355,2
40,329,357,258899,1
41,314,664,245235,9
42,373,669,34587,1
43,240,620,174051,1
44,307,665,7187,1
45,308,665,216080,1
46,252,280,123238,2
47,240,615,45864,1
48,181,286,159211,4
49,311,412,205227,2
50,160,279,16360,2
51,430,448,289239,2
52,230,328,51209,2
53,259,628,7383,2
54,234,272,965,2
55,234,548,96092,2
56,240,670,360054,4
57,174,624,47326,2
58,214,291,2615,4
59,231,269,16138,2
60,373,670,676164,1
61,207,702,4446,2
62,330,651,29904,4
63,307,646,33501,10
64,378,664,735167,2
65,244,664,150622,2
66,244,285,6589,2
67,278,295,13601,2
68,373,646,608876,2
69,274,428,12548,4
70,249,529,8227,1
71,236,526,229001,1
72,233,526,82234,1
73,253,516,15653,1
74,256,509,90392,1
75,177,678,230570,6
76,136,501,6508,2
77,132,468,272,2
78,119,408,106674,2
79,107,408,59226,2
80,197,708,22723,2
81,183,718,71686,2
82,216,516,119868,1
83,283,492,373088,1
84,278,492,41847,5
85,218,340,18695,1
86,152,285,4841,4
87,230,597,7015,1
88,240,280,37144,4
89,317,755,37120,1
90,359,412,66072,1
91,228,394,55161,1
92,145,317,69493,1
93,272,680,191694,2
94,410,646,59954,2
95,334,646,18649,2
96,371,597,72092,2
97,295,434,20702,2
98,195,393,33538,2
99,203,759,68060,2
