ID,WIDTH,HEIGHT,PROFIT,COPIES
0,87,224,6885,4
1,129,285,31574,1
2,153,287,51095,1
3,153,202,26135,1
4,112,283,82446,2
5,73,402,59857,2
6,108,180,1195,3
7,146,342,174839,1
8,120,269,28463,1
9,104,340,102168,2
10,137,292,3019,2
11,98,302,4724,1
12,97,302,13482,1
13,185,332,129509,1
14,184,332,40885,2
15,140,174,80343,3
16,140,332,12475,3
17,100,126,41820,2
18,133,326,64836,6
19,137,326,68453,2
20,190,333,157427,4
21,174,326,12539,2
22,170,326,166467,2
23,87,328,9926,2
24,154,326,1366,1
25,153,326,36048,1
26,140,311,108453,2
27,124,311,76066,2
28,138,326,23791,4
29,176,240,7607,2
30,112,326,87494,2
31,156,345,135989,3
32,94,199,18320,2
33,148,180,4663,2
34,136,366,86098,1
35,126,157,155,6
36,136,233,60675,4
37,136,166,37902,6
38,184,191,15156,2
39,67,142,1967,16
40,183,326,1488,2
41,93,142,27830,2
42,79,306,12671,2
43,219,232,10638,2
44,219,233,59884,2
45,126,224,14215,2
46,165,316,729,2
47,160,316,21277,3
48,83,102,862,2
49,156,301,19828,2
50,137,329,14279,2
51,138,329,482,2
52,157,328,67381,2
53,157,371,42484,4
54,90,145,3402,2
55,124,335,104388,2
56,165,335,47200,2
57,153,186,4247,2
58,173,333,79897,1
59,140,321,23298,1
60,57,278,28365,2
61,63,87,7476,3
62,64,137,13200,1
63,98,186,4458,1
64,63,117,1816,1
65,80,329,7745,1
66,63,185,16535,1
67,71,185,19810,2
68,65,200,1620,2
69,86,180,1807,6
70,94,279,206,6
71,80,276,2401,2
72,56,175,10355,2
73,80,262,58945,2
74,77,242,9323,2
75,77,77,5958,2
76,96,292,3931,4
77,62,398,17940,4
78,70,261,16222,2
79,79,259,435,4
80,108,216,43719,2
81,65,328,27610,4
82,61,287,48924,6
83,64,286,21639,2
84,143,214,14040,1
85,65,257,1015,2
86,65,254,9241,2
87,65,249,862,2
88,48,200,682,2
89,119,214,9026,1
90,71,284,8496,2
91,78,275,11257,2
92,69,300,58369,4
93,77,275,10406,2
94,61,275,57428,4
95,60,275,7267,4
96,90,318,7431,2
97,77,276,18199,2
98,86,340,16528,2
99,87,340,7259,2
100,84,287,6639,2
101,84,94,841,4
102,84,285,4689,2
103,83,285,30851,2
104,83,94,18462,2
105,90,285,32589,2
106,90,94,4718,2
107,94,289,316,2
108,94,94,4952,2
109,91,94,557,8
110,89,94,22909,2
111,89,270,48303,2
112,92,285,61291,4
113,92,94,2335,6
114,91,289,53543,2
115,92,288,21473,2
116,91,285,7714,2
117,91,290,2705,2
118,83,340,7532,2
119,85,342,49021,2
120,84,338,12490,2
121,85,340,1208,6
122,84,340,8237,4
123,84,339,13601,2
124,86,341,20220,2
125,70,217,2049,2
126,72,229,50632,2
127,84,293,1534,2
128,89,273,8270,2
129,90,133,4587,1
130,55,139,18056,2
131,109,123,491,1
132,83,131,16515,3
133,133,169,28602,1
134,82,155,2037,5
135,137,169,1188,1
136,82,201,2313,1
137,54,171,29999,3
138,54,168,470,2
139,54,132,2458,3
140,54,156,1642,3
141,54,149,20955,3
142,213,352,43040,2
143,162,337,94117,1
144,233,337,27607,3
145,163,335,2771,1
146,207,337,35945,2
147,101,130,157,2
148,129,273,4177,2
149,79,273,14443,2
