ID,WIDTH,HEIGHT,PROFIT,COPIES
0,52,66,11746,1
1,117,165,3482,4
2,151,338,91275,1
3,68,338,15069,1
4,68,167,9061,2
5,84,198,7940,2
6,83,98,3091,1
7,82,101,4850,1
8,74,321,2025,2
9,67,181,18299,2
10,50,98,3156,1
11,86,119,338,1
12,97,260,24699,2
13,91,186,20796,3
14,91,170,1605,6
15,112,141,10371,2
16,126,176,60888,2
17,120,321,60357,1
18,116,162,11403,1
19,121,306,64849,1
20,54,141,6484,1
21,127,194,48026,1
22,127,177,7907,1
23,127,173,48942,1
24,121,294,9363,1
25,140,340,82193,1
26,122,277,6216,1
27,116,221,39372,1
28,126,193,405,1
29,111,329,26489,1
30,112,354,52640,1
31,135,222,20431,1
32,135,210,38101,1
33,123,160,69906,1
34,133,142,8905,1
35,77,283,62616,1
36,187,307,111125,1
37,138,168,8674,1
38,120,332,70321,1
39,117,316,521,1
40,109,313,16344,1
41,99,177,6837,1
42,151,324,2884,1
43,80,334,5735,1
44,97,176,10987,4
45,81,159,8863,2
46,60,164,9927,1
47,114,293,22274,2
48,48,293,75,2
49,67,118,1502,1
50,92,293,12979,1
51,116,226,668,1
52,74,169,24368,4
53,77,156,32920,4
54,72,289,18175,2
55,72,184,571,2
56,83,204,3723,9
57,81,332,27911,2
58,99,183,2927,8
59,100,151,26125,2
60,50,114,1006,1
61,102,315,8176,1
62,51,226,3476,2
63,49,181,4661,2
64,44,184,473,2
65,42,185,2691,4
66,76,93,2649,5
67,76,92,23705,2
68,68,405,17951,1
69,85,85,7613,1
70,55,237,16281,2
71,47,237,27395,2
72,59,262,39003,2
73,104,158,34318,1
74,90,212,2880,8
75,40,72,2768,1
76,106,326,120664,1
77,43,326,13734,1
78,74,167,29784,6
79,63,118,14786,3
80,98,205,10582,1
81,58,220,11908,2
82,57,285,26391,2
83,45,188,13089,3
84,58,204,1128,2
85,68,279,35903,6
86,107,122,1687,2
87,91,208,16077,4
88,52,163,12133,2
89,76,314,19234,3
90,75,314,13710,4
91,57,213,5984,2
92,55,231,28032,4
93,55,213,3948,2
94,46,199,2119,2
95,57,167,14468,2
96,98,200,39069,1
97,54,225,26054,12
98,53,225,36249,2
99,62,94,3174,2
100,55,94,107,1
101,91,185,1214,6
102,135,232,14995,2
103,117,135,18536,2
104,95,135,23297,2
105,115,258,30082,4
106,102,265,25742,12
107,77,193,2219,1
108,124,164,29868,5
109,77,126,5572,2
110,77,178,37649,4
111,114,308,58370,4
112,83,156,21979,2
113,95,213,33651,1
114,109,227,6738,1
115,123,151,6038,1
116,69,185,33902,18
117,142,185,6648,1
118,185,194,14922,1
119,185,227,29782,1
120,83,153,260,2
121,109,201,30849,1
122,82,279,76564,2
123,44,189,1985,1
124,202,340,78079,1
125,162,367,35172,1
126,86,87,1690,6
127,108,170,23720,1
128,77,164,17673,2
129,50,238,75,1
130,106,196,4054,2
131,69,279,6698,5
132,167,368,10738,1
133,217,255,58935,1
134,102,255,10219,1
135,95,206,36667,1
136,91,95,12673,1
137,99,181,22694,1
138,79,130,28983,2
139,69,264,2287,1
140,235,299,194304,1
141,127,326,33939,1
142,134,165,253,1
143,85,153,5353,1
144,85,167,6300,8
145,67,288,2831,1
146,126,179,444,1
147,104,209,10420,1
148,78,209,15794,1
149,64,128,521,2
