ID,WIDTH,HEIGHT,PROFIT,COPIES
0,205,239,140130,1
1,159,185,29675,1
2,118,231,26481,1
3,116,146,19269,1
4,241,330,86414,2
5,135,152,17008,2
6,85,326,23746,1
7,120,195,9282,1
8,138,213,52053,2
9,55,90,3508,1
10,64,159,2777,2
11,81,187,9550,2
12,81,175,28354,1
13,60,162,16249,1
14,94,312,5906,1
15,110,173,44937,1
16,116,261,22260,1
17,109,261,1391,1
18,120,324,16444,1
19,104,202,631,1
20,76,196,18388,6
21,40,213,3359,1
22,61,186,17650,1
23,69,248,33858,2
24,69,206,7584,2
25,45,234,35415,2
26,57,220,5340,2
27,70,211,5624,3
28,101,148,23076,1
29,106,146,335,1
30,92,227,43896,4
31,80,141,5049,1
32,131,267,8380,1
33,84,111,3920,2
34,117,252,156,1
35,81,161,13964,3
36,80,95,749,3
37,90,93,4531,2
38,90,315,3399,2
39,103,213,8130,1
40,77,308,29849,2
41,66,85,11178,2
42,133,221,48503,1
43,87,219,29564,1
44,99,218,55922,2
45,104,132,481,1
46,47,199,15754,1
47,104,321,47602,1
48,66,274,3359,4
49,128,165,282,3
50,81,350,33815,10
51,65,190,9995,10
52,166,206,49410,1
53,136,351,102238,1
54,96,206,1195,6
55,70,213,30486,3
56,112,340,26262,1
57,108,221,5896,2
58,108,220,4935,10
59,108,138,27203,2
60,222,327,28329,2
61,206,327,75525,2
62,172,327,77363,2
63,68,122,2178,2
64,143,344,12428,2
65,176,324,13652,1
66,239,335,9972,2
67,189,333,235349,2
68,156,177,28037,2
69,142,327,13778,1
70,139,333,28655,12
71,127,156,7410,2
72,72,112,1789,2
73,156,332,146587,8
74,119,332,17974,4
75,172,333,16009,2
76,189,341,92859,2
77,61,65,1365,8
78,180,324,49095,2
79,130,324,57522,2
80,130,322,11233,4
81,121,293,41791,4
82,156,333,45855,2
83,214,347,191822,6
84,180,347,2172,2
85,170,343,157732,4
86,119,162,2085,2
87,117,343,8494,2
88,189,343,113137,4
89,156,343,7332,2
90,156,160,6223,2
91,122,127,17028,2
92,186,321,16313,4
93,138,186,2158,2
94,121,186,57032,4
95,86,121,3354,2
96,169,321,184734,2
97,119,321,28450,6
98,236,321,4265,2
99,236,327,255501,2
100,92,113,12953,2
101,208,215,4435,8
102,190,208,15894,6
103,165,208,16622,34
104,96,97,22445,2
105,93,97,259,2
106,164,179,26764,4
107,137,165,13335,2
108,67,158,3704,4
109,59,174,13104,2
110,223,313,33567,1
111,162,313,38869,4
112,123,313,3064,1
113,120,323,1632,6
114,153,329,99645,2
115,120,140,21563,6
116,157,313,6101,3
117,107,170,2215,4
118,140,328,130420,4
119,131,328,115709,4
120,123,156,26347,2
121,187,313,101357,2
122,137,330,19597,2
123,120,330,38942,2
124,87,140,24529,8
125,153,334,87197,8
126,241,334,205,2
127,140,334,72988,1
128,173,327,137039,1
129,129,341,12732,2
130,153,328,16626,4
131,107,120,21925,2
132,177,223,85322,2
133,121,330,10257,2
134,111,163,14366,2
135,110,182,48700,2
136,195,214,105071,2
137,121,345,27003,2
138,198,218,86104,2
139,152,218,130,2
140,152,335,12539,2
141,103,177,1934,2
142,101,177,30045,2
143,97,335,844,4
144,157,323,68192,2
145,96,172,2414,2
146,159,322,185662,2
147,101,142,459,2
148,144,348,5311,2
149,136,159,6374,2
