ID,WIDTH,HEIGHT,PROFIT,COPIES
0,124,309,86075,2
1,76,157,1135,4
2,76,240,10017,2
3,192,332,51101,2
4,190,326,25873,6
5,187,326,16935,10
6,145,328,27874,4
7,146,328,105398,2
8,101,157,2740,2
9,145,315,41120,2
10,146,315,46244,1
11,145,309,30418,2
12,146,309,124186,1
13,164,351,49934,3
14,164,178,14041,3
15,157,332,166451,9
16,186,334,115266,1
17,120,310,21181,1
18,153,332,4868,1
19,154,332,37388,1
20,120,307,13238,1
21,90,143,8850,4
22,155,206,13188,2
23,80,139,4615,2
24,215,224,50278,2
25,115,164,54851,2
26,129,314,31794,2
27,117,136,8778,2
28,117,274,48873,2
29,120,335,6631,4
30,87,312,59601,2
31,107,145,5557,4
32,115,134,2787,2
33,186,335,65723,1
34,103,351,13299,2
35,165,325,21774,4
36,153,323,2392,10
37,189,332,27555,2
38,122,332,14424,2
39,122,142,28100,2
40,139,147,15547,2
41,186,323,76192,2
42,137,214,22401,4
43,124,264,17670,1
44,118,263,22265,1
45,116,263,3909,1
46,126,258,20163,1
47,128,254,1588,1
48,88,339,4475,8
49,68,250,45427,2
50,66,234,39439,2
51,59,204,16425,2
52,53,204,23972,2
53,98,354,114745,2
54,91,359,19178,2
55,108,258,89204,1
56,141,246,1333,1
57,139,246,106529,5
58,109,170,6721,1
59,76,142,28371,4
60,115,298,6480,1
61,158,377,75275,1
62,179,206,69916,1
63,114,197,66,1
64,72,158,1119,1
65,136,340,3677,2
66,205,323,64563,2
67,167,323,7812,2
68,185,298,121881,2
69,147,217,59005,2
70,97,196,29756,2
71,101,379,9797,2
72,130,351,1177,2
73,254,327,1230,1
74,175,335,71541,1
75,185,321,25267,4
76,152,286,59671,3
77,137,229,10628,2
78,116,178,4149,1
79,65,335,5413,1
80,103,292,32625,1
81,202,326,41321,1
82,125,197,61500,1
83,116,206,57895,1
84,99,352,72117,3
85,317,329,137024,1
86,184,326,26694,5
87,62,191,13219,6
88,62,157,5715,2
89,189,327,109984,2
90,87,248,18006,1
91,71,224,5964,2
92,201,350,828,2
93,136,323,5379,1
94,51,84,400,1
95,105,130,5216,1
96,205,216,25582,1
97,59,130,6502,2
98,128,340,18237,1
99,152,152,2931,2
100,125,126,35325,1
101,130,344,1828,1
102,100,279,10327,2
103,115,208,8187,2
104,115,125,2146,1
105,173,322,22558,1
106,103,212,35829,1
107,53,206,1696,2
108,51,201,807,2
109,84,84,8434,6
110,58,255,29456,2
111,52,245,33189,2
112,124,425,49067,1
113,59,265,25963,2
114,57,241,25425,2
115,120,179,37976,1
116,122,151,33397,6
117,127,210,6418,1
118,127,195,7799,1
119,118,297,60615,1
120,118,312,29320,1
121,190,312,72647,2
122,77,339,10704,2
123,93,339,430,2
124,82,188,32419,6
125,87,360,49271,1
126,43,360,3965,1
127,97,289,70498,4
128,56,263,458,10
129,86,220,6709,2
130,115,124,15717,1
131,93,252,21305,1
132,61,121,12174,1
133,77,152,2269,1
134,87,235,31933,1
135,92,287,74740,3
136,93,283,8250,2
137,65,276,13942,2
138,50,182,26059,3
139,56,227,4435,2
140,57,225,19887,2
141,56,209,13293,2
142,138,189,31543,1
143,88,174,45100,1
144,73,167,3853,8
145,65,74,12966,2
146,61,74,14589,1
147,66,165,2141,4
148,93,194,1531,2
149,52,95,2296,1
