ID,WIDTH,HEIGHT,PROFIT,COPIES
0,40,72,2768,1
1,106,326,120664,1
2,43,326,13734,1
3,74,167,29784,6
4,63,118,14786,3
5,98,205,10582,1
6,58,220,11908,2
7,57,285,26391,2
8,45,188,13089,3
9,58,204,1128,2
10,68,279,35903,6
11,107,122,1687,2
12,91,208,16077,4
13,52,163,12133,2
14,76,314,19234,3
15,75,314,13710,4
16,57,213,5984,2
17,55,231,28032,4
18,55,213,3948,2
19,46,199,2119,2
20,57,167,14468,2
21,98,200,39069,1
22,54,225,26054,12
23,53,225,36249,2
24,62,94,3174,2
25,55,94,107,1
26,91,185,1214,6
27,135,232,14995,2
28,117,135,18536,2
29,95,135,23297,2
30,115,258,30082,4
31,102,265,25742,12
32,77,193,2219,1
33,124,164,29868,5
34,77,126,5572,2
35,77,178,37649,4
36,114,308,58370,4
37,83,156,21979,2
38,95,213,33651,1
39,109,227,6738,1
40,123,151,6038,1
41,69,185,33902,18
42,142,185,6648,1
43,185,194,14922,1
44,185,227,29782,1
45,83,153,260,2
46,109,201,30849,1
47,82,279,76564,2
48,44,189,1985,1
49,202,340,78079,1
50,162,367,35172,1
51,86,87,1690,6
52,108,170,23720,1
53,77,164,17673,2
54,50,238,75,1
55,106,196,4054,2
56,69,279,6698,5
57,167,368,10738,1
58,217,255,58935,1
59,102,255,10219,1
60,95,206,36667,1
61,91,95,12673,1
62,99,181,22694,1
63,79,130,28983,2
64,69,264,2287,1
65,235,299,194304,1
66,127,326,33939,1
67,134,165,253,1
68,85,153,5353,1
69,85,167,6300,8
70,67,288,2831,1
71,126,179,444,1
72,104,209,10420,1
73,78,209,15794,1
74,64,128,521,2
75,127,325,11046,1
76,126,146,31217,1
77,73,217,15745,9
78,140,217,8839,1
79,171,185,2117,1
80,109,158,12652,1
81,79,209,2472,3
82,89,151,7268,1
83,131,160,3475,1
84,48,196,3503,1
85,122,325,3988,1
86,107,178,9915,2
87,121,336,16691,2
88,160,335,20931,2
89,76,127,21822,1
90,66,195,17370,1
91,80,131,5532,1
92,70,291,1045,2
93,96,143,7786,3
94,105,152,9993,1
95,64,207,745,2
96,64,198,4647,4
97,64,181,64,8
98,64,148,15,2
99,50,257,17763,6
100,68,221,642,8
101,80,190,11417,3
102,79,165,951,4
103,101,162,8057,2
104,75,161,33484,3
105,90,156,10141,2
106,91,156,12656,3
107,81,129,17674,2
108,74,295,52586,2
109,59,221,30596,2
110,101,219,30984,2
111,46,207,14408,2
112,65,205,32298,2
113,68,204,10535,4
114,65,203,22253,4
115,80,165,393,3
116,80,135,23715,3
117,80,272,45585,2
118,72,272,58604,4
119,72,258,744,2
120,70,258,46442,2
121,111,233,6297,2
122,63,230,5060,2
123,80,138,22510,2
124,67,133,709,6
125,79,284,22323,4
126,100,250,33027,1
127,50,148,9151,2
128,157,292,7367,2
129,134,322,83782,1
130,74,147,3670,1
131,66,217,24066,6
132,126,199,15997,4
133,80,197,5938,8
134,85,193,53845,6
135,112,184,2468,1
136,93,132,21838,1
137,81,132,3177,2
138,80,97,4620,2
139,67,70,3099,2
140,81,157,9704,2
141,144,291,89736,2
142,98,154,19823,2
143,222,312,21885,2
144,105,312,12836,2
145,63,287,1550,2
146,63,286,30408,2
147,62,285,3900,2
148,63,283,17549,2
149,125,248,72850,1
