ID,WIDTH,HEIGHT,PROFIT,COPIES
0,77,339,10704,2
1,93,339,430,2
2,82,188,32419,6
3,87,360,49271,1
4,43,360,3965,1
5,97,289,70498,4
6,56,263,458,10
7,86,220,6709,2
8,115,124,15717,1
9,93,252,21305,1
10,61,121,12174,1
11,77,152,2269,1
12,87,235,31933,1
13,92,287,74740,3
14,93,283,8250,2
15,65,276,13942,2
16,50,182,26059,3
17,56,227,4435,2
18,57,225,19887,2
19,56,209,13293,2
20,138,189,31543,1
21,88,174,45100,1
22,73,167,3853,8
23,65,74,12966,2
24,61,74,14589,1
25,66,165,2141,4
26,93,194,1531,2
27,52,95,2296,1
28,76,218,10250,2
29,88,189,24969,4
30,90,167,6552,4
31,77,322,1977,2
32,51,186,6634,2
33,77,180,19647,8
34,77,146,26417,2
35,130,202,36840,5
36,94,106,1362,1
37,106,206,10220,1
38,92,184,3626,2
39,94,123,5102,6
40,77,118,21859,4
41,69,111,10349,1
42,182,250,15243,1
43,182,266,37843,1
44,141,146,18094,5
45,66,232,17766,2
46,91,286,39533,6
47,77,277,52176,4
48,84,272,13111,6
49,68,261,12824,2
50,85,223,43756,2
51,90,164,20325,2
52,92,322,19401,2
53,113,165,4372,1
54,105,162,11961,1
55,100,158,7789,2
56,113,155,4091,1
57,143,154,20953,1
58,97,154,15196,6
59,136,143,26909,2
60,74,320,9250,8
61,135,162,7412,1
62,158,328,45720,2
63,160,321,47740,2
64,95,270,78804,2
65,158,183,28394,4
66,83,158,16906,4
67,144,328,68,2
68,108,324,3783,2
69,83,155,58,2
70,120,312,41908,4
71,60,352,6719,1
72,32,339,8657,1
73,78,156,13924,1
74,105,127,280,1
75,42,138,3945,1
76,234,354,151466,1
77,96,167,9173,1
78,48,167,8496,1
79,82,142,374,1
80,67,108,18204,1
81,73,116,5807,1
82,70,108,68,1
83,105,216,12938,1
84,76,134,964,1
85,73,268,13021,2
86,54,124,22974,2
87,82,106,10033,1
88,133,229,1634,2
89,71,200,39263,2
90,39,121,1534,1
91,67,279,7980,2
92,67,174,14332,1
93,64,95,11675,2
94,58,294,33744,6
95,72,263,60618,2
96,66,149,13666,3
97,68,336,21615,1
98,96,334,1949,1
99,167,220,18094,1
100,134,357,1741,1
101,69,268,985,1
102,80,336,12117,1
103,69,89,404,1
104,100,186,9960,1
105,187,336,55084,1
106,152,329,25104,6
107,152,168,51323,2
108,136,168,3265,4
109,169,327,51891,7
110,136,155,72192,4
111,152,333,104416,6
112,120,328,67167,3
113,214,323,10732,3
114,168,187,8522,2
115,187,334,149086,8
116,120,334,6113,2
117,103,145,144,6
118,137,334,5249,4
119,158,333,56443,2
120,158,335,40657,2
121,140,307,432,1
122,118,164,3886,2
123,70,118,6260,2
124,190,323,54402,1
125,208,335,43509,1
126,191,329,12363,2
127,187,329,2103,2
128,220,329,5668,2
129,146,329,4164,3
130,158,318,1989,2
131,153,312,8865,2
132,151,301,124865,2
133,220,312,185695,2
134,112,120,5782,2
135,135,329,7332,4
136,185,324,21094,4
137,135,324,77654,6
138,135,137,65866,2
139,160,324,15936,6
140,134,190,8798,2
141,124,158,3795,8
142,167,353,12096,2
143,96,355,14414,2
144,125,308,4778,2
145,210,303,104078,2
146,144,307,114164,2
147,143,308,1681,2
148,141,185,22318,2
149,167,317,16479,2
