ID,WIDTH,HEIGHT,PROFIT,COPIES
0,141,185,22318,2
1,167,317,16479,2
2,147,170,1292,2
3,119,156,20620,2
4,79,152,9469,2
5,94,174,35165,2
6,108,156,12624,2
7,181,294,111014,2
8,241,345,235369,2
9,234,345,5232,2
10,233,345,103811,2
11,223,345,31041,2
12,215,325,128357,2
13,135,333,5611,2
14,190,313,131221,2
15,135,335,8638,4
16,115,148,18394,2
17,135,330,12518,4
18,135,140,17208,6
19,185,330,18793,2
20,160,330,34171,2
21,160,329,164307,2
22,160,179,72130,2
23,149,227,85005,2
24,115,227,57696,2
25,87,152,242,2
26,181,290,43809,2
27,185,335,11831,8
28,95,341,7612,2
29,52,115,852,1
30,66,185,5976,3
31,85,100,5013,1
32,67,87,694,1
33,44,62,2060,1
34,71,186,10166,2
35,106,347,90085,1
36,43,347,45040,2
37,113,347,120653,1
38,78,211,17123,8
39,75,285,52234,2
40,104,285,76896,1
41,92,186,1761,2
42,92,152,11041,2
43,150,186,71768,2
44,76,162,12189,6
45,79,196,30139,4
46,96,232,13189,2
47,80,266,53659,3
48,82,274,39444,2
49,82,266,76723,2
50,80,150,15152,6
51,66,231,11077,2
52,64,205,35225,2
53,67,194,9793,2
54,66,190,7731,2
55,94,215,13074,2
56,94,200,5453,4
57,96,305,7452,1
58,84,168,585,2
59,83,168,85,2
60,78,277,8823,6
61,94,157,3872,2
62,95,192,6462,6
63,95,191,34455,4
64,95,215,187,4
65,78,215,1383,2
66,79,266,3636,2
67,121,267,28818,1
68,105,164,36135,2
69,95,156,18770,6
70,81,307,39901,2
71,85,307,29888,4
72,72,97,17972,3
73,113,282,10216,1
74,43,282,10454,1
75,99,353,95400,6
76,99,164,1136,4
77,45,95,4947,1
78,100,187,10223,2
79,100,120,3030,2
80,100,154,1361,2
81,74,220,17836,3
82,78,159,22027,6
83,106,125,48413,3
84,67,215,6284,2
85,67,219,50718,2
86,81,272,30433,8
87,84,277,19709,2
88,113,336,24256,1
89,100,221,26944,2
90,113,163,30391,1
91,116,155,1774,4
92,113,142,38688,1
93,130,201,1580,1
94,62,132,11652,4
95,70,191,27457,4
96,66,193,13582,2
97,67,190,6051,2
98,64,241,13052,2
99,152,231,56794,4
100,59,162,26035,2
101,92,155,1267,2
102,80,154,3664,2
103,89,299,6724,2
104,106,240,70036,2
105,64,123,2172,6
106,51,207,755,2
107,92,213,4787,2
108,51,206,9178,2
109,53,208,10289,2
110,94,188,13677,3
111,77,131,19404,2
112,101,168,702,2
113,70,148,22900,2
114,55,253,3654,2
115,56,257,403,2
116,42,92,5623,1
117,90,92,6,1
118,62,233,15758,2
119,78,231,29418,4
120,61,231,32695,2
121,45,231,712,2
122,68,152,10710,1
123,82,286,37464,1
124,45,93,1986,1
125,74,196,24342,6
126,75,87,2684,2
127,65,177,481,2
128,112,133,6834,1
129,60,232,44858,2
130,63,232,256,2
131,68,307,59,6
132,83,305,9295,2
133,83,307,57418,4
134,101,110,3993,2
135,48,134,6697,2
136,72,137,17816,3
137,48,181,5890,4
138,55,189,1351,2
139,59,259,15033,4
140,73,171,3834,6
141,56,106,4818,1
142,190,290,39120,1
143,82,177,36221,4
144,112,118,17482,1
145,44,131,16062,1
146,112,266,80365,1
147,43,266,23412,1
148,94,313,1776,4
149,84,314,8523,3
