ID,WIDTH,HEIGHT,PROFIT,COPIES
0,88,174,19046,1
1,73,167,11521,8
2,65,74,4146,2
3,61,74,262,1
4,66,165,10350,4
5,93,194,64214,2
6,52,95,6623,1
7,76,218,16195,2
8,88,189,20346,4
9,90,167,12933,4
10,77,322,48182,2
11,51,186,6524,2
12,77,180,32673,8
13,77,146,7029,2
14,130,202,980,5
15,94,106,2685,1
16,106,206,52328,1
17,92,184,24554,2
18,94,123,9894,6
19,77,118,706,4
20,69,111,8055,1
21,182,250,37260,1
22,182,266,143891,1
23,141,146,18583,5
24,66,232,31068,2
25,91,286,9557,6
26,77,277,10238,4
27,84,272,707,6
28,68,261,13941,2
29,85,223,15667,2
30,90,164,6257,2
31,92,322,16813,2
32,113,165,7004,1
33,105,162,39544,1
34,100,158,2751,2
35,113,155,5312,1
36,143,154,23690,1
37,97,154,2061,6
38,136,143,1007,2
39,74,320,20854,8
40,135,162,9818,1
41,158,328,23810,2
42,160,321,161489,2
43,95,270,19572,2
44,158,183,94061,4
45,83,158,3900,4
46,144,328,15128,2
47,108,324,2266,2
48,83,155,1184,2
49,120,312,12102,4
