ID,WIDTH,HEIGHT,PROFIT,COPIES
0,380,624,34810,2
1,155,679,44920,2
2,187,679,16228,2
3,164,376,24003,6
4,164,310,102605,4
5,175,720,178466,1
6,87,720,207860,1
7,194,578,96447,4
8,112,527,55594,10
9,172,440,33436,2
10,230,249,7942,1
11,186,505,33409,1
12,123,242,11708,1
13,154,305,51884,1
14,174,470,75636,1
15,185,574,82283,3
16,187,566,179489,2
17,131,553,54328,2
18,101,364,60751,3
19,112,454,178386,2
20,114,450,121461,2
21,113,419,16979,2
22,277,379,20484,1
23,177,349,135546,1
24,147,334,7674,8
25,131,148,9627,2
26,123,148,37301,1
27,133,330,2910,4
28,187,389,10598,2
29,104,191,35934,1
30,153,437,4681,2
31,176,379,11658,4
32,180,334,121574,4
33,155,644,50913,2
34,103,373,1866,2
35,155,360,62730,8
36,155,293,72242,2
37,261,404,303163,5
38,188,212,55034,1
39,212,412,201586,1
40,184,369,68567,2
41,188,247,27166,6
42,155,236,7859,4
43,139,223,72501,1
44,364,500,299682,1
45,364,533,104154,1
46,282,292,210678,5
47,133,464,4547,2
48,183,572,48728,4
49,155,555,69841,2
50,168,545,46856,4
51,136,522,161677,2
52,170,447,148,2
53,180,329,23240,2
54,185,645,212952,2
55,226,330,67600,1
56,210,324,119854,1
57,200,317,13215,2
58,226,311,21133,1
59,286,309,40787,1
60,194,309,20263,6
61,272,286,14340,2
62,148,641,4011,8
63,271,324,38915,1
64,316,657,659371,2
65,321,642,201849,2
66,190,541,276876,2
67,316,366,184570,4
68,166,316,46097,4
69,288,656,415408,2
70,216,648,161558,2
71,166,310,77572,2
72,241,625,5492,4
73,120,705,58501,1
74,64,678,36939,1
75,157,312,4832,1
76,210,255,96232,1
77,85,276,57337,1
78,468,709,485252,1
79,193,335,8374,1
80,97,335,6392,1
81,165,284,76305,1
82,134,217,50216,1
83,147,232,50642,1
84,140,216,12935,1
85,210,432,138132,1
86,153,269,26473,1
87,146,537,138786,2
88,108,249,36145,2
89,165,212,6521,1
90,267,459,63173,2
91,142,400,36488,2
92,79,243,4580,1
93,135,558,102903,2
94,134,348,10789,1
95,129,190,59504,2
96,117,589,154642,6
97,145,527,8519,2
98,132,298,1033,3
99,136,672,123270,1
100,193,669,17876,1
101,335,440,453383,1
102,268,715,215577,1
103,139,536,17308,1
104,160,673,171440,1
105,138,178,17700,1
106,201,372,11828,1
107,375,672,165260,1
108,304,658,477426,6
109,305,337,197164,2
110,272,337,275807,4
111,339,655,116944,6
112,272,310,23935,4
113,305,667,387154,2
114,240,657,15573,3
115,429,647,469240,3
116,337,374,166160,2
117,374,669,115628,8
118,240,669,341470,2
119,207,291,102871,6
120,274,669,87952,4
121,316,666,400486,2
122,316,671,274196,2
123,280,614,558574,1
124,237,329,42555,1
125,140,237,82012,2
126,380,647,20992,1
127,417,671,368076,1
128,383,659,39217,2
129,374,659,205738,2
130,440,659,63084,2
131,292,659,339918,3
132,316,636,184532,2
133,307,624,303436,2
134,302,602,32329,2
135,440,624,63613,2
136,224,240,21580,2
137,271,658,86357,4
138,371,648,153158,4
139,271,648,180551,6
140,271,275,886,2
141,321,648,118690,6
142,269,381,296103,2
143,248,317,39094,8
144,335,707,241753,2
145,193,710,252069,2
146,250,617,212931,2
147,420,607,150956,2
148,289,615,59981,2
149,286,616,438294,2
