ID,WIDTH,HEIGHT,PROFIT,COPIES
0,95,184,48872,2
1,98,255,31818,1
2,83,138,5367,2
3,105,134,36799,3
4,63,323,10881,4
5,71,187,764,2
6,93,191,3134,2
7,58,198,20032,4
8,106,177,40815,1
9,89,157,25908,2
10,71,263,44410,4
11,62,177,23415,4
12,62,144,3726,4
13,39,94,7653,2
14,44,173,2992,1
15,79,286,7978,2
16,111,300,27761,1
17,81,232,7689,1
18,123,282,12338,1
19,119,178,6745,1
20,136,177,20243,2
21,52,188,12148,2
22,85,109,147,2
23,67,140,3609,1
24,98,174,40277,2
25,130,263,26028,10
26,140,148,48049,1
27,285,356,72182,4
28,285,352,340470,4
29,292,352,52471,1
30,292,336,137449,3
31,142,352,157992,2
32,139,335,1107,2
33,94,326,38510,5
34,116,267,79002,4
35,82,180,1173,2
36,193,327,5623,2
37,150,247,66904,2
38,113,150,40808,2
39,114,340,36981,2
40,242,342,123217,3
41,172,308,269,2
42,156,170,2142,2
43,182,327,46936,2
44,150,177,41929,2
45,192,313,231167,1
46,93,332,35241,2
47,139,140,22407,2
48,139,332,86037,4
49,89,128,5307,4
