ID,WIDTH,HEIGHT,PROFIT,COPIES
0,115,227,22642,2
1,87,152,15320,2
2,181,290,148658,2
3,185,335,199654,8
4,95,341,29920,2
5,52,115,6768,1
6,66,185,17769,3
7,85,100,300,1
8,67,87,4446,1
9,44,62,9241,1
10,71,186,788,2
11,106,347,127063,1
12,43,347,23887,2
13,113,347,21972,1
14,78,211,2814,8
15,75,285,2170,2
16,104,285,57285,1
17,92,186,6109,2
18,92,152,12625,2
19,150,186,60044,2
20,76,162,2162,6
21,79,196,5974,4
22,96,232,19161,2
23,80,266,7678,3
24,82,274,20868,2
25,82,266,11423,2
26,80,150,8565,6
27,66,231,15447,2
28,64,205,338,2
29,67,194,35727,2
30,66,190,7054,2
31,94,215,14234,2
32,94,200,45857,4
33,96,305,13902,1
34,84,168,4868,2
35,83,168,3031,2
36,78,277,35425,6
37,94,157,37,2
38,95,192,620,6
39,95,191,27096,4
40,95,215,20990,4
41,78,215,5554,2
42,79,266,11189,2
43,121,267,31187,1
44,105,164,13636,2
45,95,156,38437,6
46,81,307,7570,2
47,85,307,55325,4
48,72,97,15787,3
49,113,282,1654,1
