ID,WIDTH,HEIGHT,PROFIT,COPIES
0,76,324,31,4
1,87,110,2770,3
2,65,188,6027,2
3,65,179,9479,2
4,61,181,5120,2
5,60,181,11890,2
6,97,197,52139,2
7,89,324,20626,2
8,76,335,34003,1
9,58,147,5134,4
10,97,286,34662,1
11,96,219,2896,1
12,87,269,24850,2
13,70,121,29094,2
14,61,188,248,4
15,37,68,124,1
16,62,214,292,12
17,71,254,10231,2
18,97,201,7079,1
19,74,201,2329,12
20,67,277,8571,4
21,93,126,9873,2
22,85,243,80173,4
23,93,267,14453,2
24,95,285,88739,1
25,77,191,22018,14
26,77,141,12563,2
27,77,264,22073,2
28,268,344,25201,3
29,90,166,4051,3
30,78,221,49842,4
31,117,222,33349,2
32,77,147,30209,2
33,77,142,16222,1
34,66,128,588,1
35,65,287,50810,2
36,140,200,61030,1
37,133,174,22864,1
38,90,339,23724,2
39,109,348,43486,4
40,63,291,1690,2
41,68,240,17054,1
42,45,242,777,1
43,131,242,25022,1
44,80,244,20673,4
45,80,82,3361,4
46,80,140,10784,2
47,103,188,22764,3
48,77,256,29673,1
49,88,256,21503,1
50,63,338,43634,2
51,104,330,43133,2
52,96,320,22206,3
53,81,237,34279,4
54,81,90,306,4
55,63,231,6664,16
56,182,282,8118,2
57,149,182,39075,2
58,182,216,56742,2
59,182,316,9561,6
60,64,230,7468,2
61,56,179,40,2
62,87,146,21093,2
63,76,195,21036,2
64,63,131,6313,2
65,56,149,5683,2
66,56,115,9556,2
67,108,147,1450,2
68,74,198,17503,2
69,74,315,6657,2
70,62,268,21050,2
71,67,268,24148,2
72,81,268,24364,2
73,53,268,15305,2
74,81,193,5456,6
75,89,186,5597,2
76,69,181,11079,18
77,44,106,7115,2
78,44,101,7915,2
79,69,187,4476,30
80,132,143,9610,1
81,132,180,71397,3
82,69,329,33183,2
83,63,151,26994,2
84,63,188,15039,6
85,152,153,35340,2
86,133,245,57388,1
87,134,248,4387,1
88,114,333,19581,1
89,85,198,27195,4
90,119,205,33510,1
91,151,333,61583,2
92,151,190,19008,4
93,148,152,2827,4
94,94,105,1604,1
95,118,153,7640,2
96,151,153,1223,1
97,118,170,12103,2
98,62,133,17607,2
99,112,168,33827,2
