ID,WIDTH,HEIGHT,PROFIT,COPIES
0,160,552,236030,2
1,112,351,66736,2
2,161,524,41838,2
3,155,484,6897,2
4,155,155,2378,2
5,192,585,18560,4
6,125,797,290081,4
7,140,522,134421,2
8,158,519,90663,4
9,217,432,128078,2
10,130,657,78161,4
11,123,574,24075,6
12,129,573,33313,2
13,286,428,36951,1
14,131,514,174076,2
15,131,508,97832,2
16,131,498,66435,2
17,97,401,31280,2
18,239,428,6790,1
19,143,569,6770,2
20,156,551,217164,2
21,138,601,2490,4
22,154,551,39942,2
23,122,551,112012,4
24,121,551,195139,4
25,155,554,150515,2
26,181,636,87877,2
27,154,553,55053,2
28,173,681,208101,2
29,174,681,342962,2
30,168,575,335044,2
31,168,189,35555,4
32,168,571,4503,2
33,167,571,2300,2
34,167,189,6678,2
35,181,571,164750,2
36,181,189,8682,2
37,188,578,30882,2
38,188,189,6818,2
39,183,573,96448,2
40,183,189,46286,6
41,179,189,31797,2
42,179,541,66652,2
43,185,571,110423,2
44,185,189,84704,2
45,183,578,42190,2
46,184,571,91021,2
47,184,189,12155,4
48,184,576,120834,2
49,183,571,48821,2
50,182,581,291573,2
51,182,189,49603,2
52,167,681,43294,2
53,171,684,183355,2
54,169,676,123051,2
55,171,681,213932,2
56,170,681,9305,4
57,169,681,149121,4
58,169,678,4217,2
59,173,683,145064,2
60,176,679,144653,2
61,141,434,76253,2
62,145,459,135627,2
63,168,586,37780,2
64,179,546,130501,2
65,181,267,6427,1
66,110,278,73453,2
67,218,247,6546,1
68,167,262,18372,3
69,266,339,185427,1
70,164,311,86987,1
71,274,339,9784,1
72,164,402,70838,1
73,108,343,34473,3
74,108,337,20894,2
75,108,264,42986,3
76,108,312,1179,3
77,108,298,29072,3
78,427,705,20904,2
79,325,675,355092,1
80,466,674,78310,3
81,327,671,170756,1
82,415,674,770472,2
83,203,260,17784,2
84,259,546,23126,2
85,159,547,223483,2
86,386,669,60711,1
87,158,422,227739,1
88,323,517,389185,1
89,290,353,18610,1
90,311,588,46164,1
91,311,688,263486,2
92,339,505,8082,1
93,314,338,8737,3
94,314,688,95455,3
95,255,688,206941,2
96,467,635,26553,2
97,171,374,23242,1
98,369,640,339063,1
99,370,641,527801,1
