ID,WIDTH,HEIGHT,PROFIT,COPIES
0,108,356,18905,2
1,107,138,1705,2
2,106,363,136020,2
3,313,366,318556,6
4,123,338,95518,1
5,137,196,17570,1
6,137,173,44158,1
7,63,196,2026,1
8,54,251,28004,2
9,103,247,49282,1
10,52,66,105,1
11,117,165,6303,4
12,151,338,8422,1
13,68,338,36057,1
14,68,167,15611,2
15,84,198,1041,2
16,83,98,3884,1
17,82,101,4993,1
18,74,321,20131,2
19,67,181,5210,2
20,50,98,9632,1
21,86,119,8719,1
22,97,260,12837,2
23,91,186,48383,3
24,91,170,19571,6
25,112,141,9355,2
26,126,176,1602,2
27,120,321,9832,1
28,116,162,20574,1
29,121,306,29925,1
30,54,141,25331,1
31,127,194,47227,1
32,127,177,43525,1
33,127,173,301,1
34,121,294,65956,1
35,140,340,7323,1
36,122,277,10266,1
37,116,221,12692,1
38,126,193,20366,1
39,111,329,15130,1
40,112,354,73529,1
41,135,222,19850,1
42,135,210,2003,1
43,123,160,49698,1
44,133,142,17152,1
45,77,283,40039,1
46,187,307,129791,1
47,138,168,36669,1
48,120,332,35738,1
49,117,316,109106,1
50,109,313,57831,1
51,99,177,12861,1
52,151,324,23465,1
53,80,334,9391,1
54,97,176,5515,4
55,81,159,3503,2
56,60,164,18984,1
57,114,293,46533,2
58,48,293,14231,2
59,67,118,12826,1
60,92,293,44985,1
61,116,226,18415,1
62,74,169,9353,4
63,77,156,425,4
64,72,289,29980,2
65,72,184,37473,2
66,83,204,12206,9
67,81,332,21034,2
68,99,183,11057,8
69,100,151,8572,2
70,50,114,7658,1
71,102,315,28664,1
72,51,226,6913,2
73,49,181,18838,2
74,44,184,21938,2
75,42,185,10869,4
76,76,93,2988,5
77,76,92,1070,2
78,68,405,21392,1
79,85,85,3805,1
80,55,237,1139,2
81,47,237,1094,2
82,59,262,23073,2
83,104,158,7395,1
84,90,212,18617,8
85,40,72,1708,1
86,106,326,20564,1
87,43,326,10221,1
88,74,167,2364,6
89,63,118,5445,3
90,98,205,3463,1
91,58,220,14227,2
92,57,285,15163,2
93,45,188,5500,3
94,58,204,5223,2
95,68,279,274,6
96,107,122,23652,2
97,91,208,45677,4
98,52,163,2774,2
99,76,314,3595,3
