ID,WIDTH,HEIGHT,PROFIT,COPIES
0,65,249,862,2
1,48,200,682,2
2,119,214,9026,1
3,71,284,8496,2
4,78,275,11257,2
5,69,300,58369,4
6,77,275,10406,2
7,61,275,57428,4
8,60,275,7267,4
9,90,318,7431,2
10,77,276,18199,2
11,86,340,16528,2
12,87,340,7259,2
13,84,287,6639,2
14,84,94,841,4
15,84,285,4689,2
16,83,285,30851,2
17,83,94,18462,2
18,90,285,32589,2
19,90,94,4718,2
20,94,289,316,2
21,94,94,4952,2
22,91,94,557,8
23,89,94,22909,2
24,89,270,48303,2
25,92,285,61291,4
26,92,94,2335,6
27,91,289,53543,2
28,92,288,21473,2
29,91,285,7714,2
30,91,290,2705,2
31,83,340,7532,2
32,85,342,49021,2
33,84,338,12490,2
34,85,340,1208,6
35,84,340,8237,4
36,84,339,13601,2
37,86,341,20220,2
38,70,217,2049,2
39,72,229,50632,2
40,84,293,1534,2
41,89,273,8270,2
42,90,133,4587,1
43,55,139,18056,2
44,109,123,491,1
45,83,131,16515,3
46,133,169,28602,1
47,82,155,2037,5
48,137,169,1188,1
49,82,201,2313,1
50,54,171,29999,3
51,54,168,470,2
52,54,132,2458,3
53,54,156,1642,3
54,54,149,20955,3
55,213,352,43040,2
56,162,337,94117,1
57,233,337,27607,3
58,163,335,2771,1
59,207,337,35945,2
60,101,130,157,2
61,129,273,4177,2
62,79,273,14443,2
63,193,334,112479,1
64,79,211,10410,4
65,161,258,66643,1
66,145,176,61669,1
67,155,294,5130,1
68,155,344,160807,2
69,169,252,12847,1
70,157,169,37576,3
71,157,344,74335,3
72,127,344,48851,2
73,233,317,17516,2
74,85,187,1173,1
75,184,320,16178,1
76,185,320,141607,1
77,111,314,68443,1
78,40,212,1232,2
79,147,315,391,2
80,110,290,105996,1
81,80,136,23695,8
82,148,176,18055,2
83,146,249,17177,2
84,104,142,21428,2
85,90,286,20381,2
86,121,242,6115,2
87,184,260,59097,1
88,113,300,3292,3
89,115,218,85131,4
90,210,420,23370,4
91,163,420,206375,4
92,137,284,6882,2
93,205,239,140130,1
94,159,185,29675,1
95,118,231,26481,1
96,116,146,19269,1
97,241,330,86414,2
98,135,152,17008,2
99,85,326,23746,1
100,120,195,9282,1
101,138,213,52053,2
102,55,90,3508,1
103,64,159,2777,2
104,81,187,9550,2
105,81,175,28354,1
106,60,162,16249,1
107,94,312,5906,1
108,110,173,44937,1
109,116,261,22260,1
110,109,261,1391,1
111,120,324,16444,1
112,104,202,631,1
113,76,196,18388,6
114,40,213,3359,1
115,61,186,17650,1
116,69,248,33858,2
117,69,206,7584,2
118,45,234,35415,2
119,57,220,5340,2
120,70,211,5624,3
121,101,148,23076,1
122,106,146,335,1
123,92,227,43896,4
124,80,141,5049,1
125,131,267,8380,1
126,84,111,3920,2
127,117,252,156,1
128,81,161,13964,3
129,80,95,749,3
130,90,93,4531,2
131,90,315,3399,2
132,103,213,8130,1
133,77,308,29849,2
134,66,85,11178,2
135,133,221,48503,1
136,87,219,29564,1
137,99,218,55922,2
138,104,132,481,1
139,47,199,15754,1
140,104,321,47602,1
141,66,274,3359,4
142,128,165,282,3
143,81,350,33815,10
144,65,190,9995,10
145,166,206,49410,1
146,136,351,102238,1
147,96,206,1195,6
148,70,213,30486,3
149,112,340,26262,1
