ID,WIDTH,HEIGHT,PROFIT,COPIES
0,110,290,3648,1
1,80,136,1122,8
2,148,176,412,2
3,146,249,52317,2
4,104,142,23805,2
5,90,286,8968,2
6,121,242,285,2
7,184,260,150945,1
8,113,300,16188,3
9,115,218,20236,4
10,210,420,36412,4
11,163,420,17352,4
12,137,284,136910,2
13,205,239,25205,1
14,159,185,8171,1
15,118,231,6,1
16,116,146,14547,1
17,241,330,84105,2
18,135,152,4715,2
19,85,326,14019,1
20,120,195,30068,1
21,138,213,8786,2
22,55,90,14059,1
23,64,159,3293,2
24,81,187,1702,2
25,81,175,11992,1
26,60,162,22509,1
27,94,312,75241,1
28,110,173,22239,1
29,116,261,9393,1
30,109,261,102135,1
31,120,324,11693,1
32,104,202,3307,1
33,76,196,14065,6
34,40,213,428,1
35,61,186,7324,1
36,69,248,28433,2
37,69,206,3944,2
38,45,234,9042,2
39,57,220,32053,2
40,70,211,3668,3
41,101,148,478,1
42,106,146,16660,1
43,92,227,4380,4
44,80,141,16578,1
45,131,267,59748,1
46,84,111,620,2
47,117,252,17887,1
48,81,161,15117,3
49,80,95,4702,3
50,90,93,6068,2
51,90,315,15433,2
52,103,213,36082,1
53,77,308,843,2
54,66,85,4040,2
55,133,221,101003,1
56,87,219,10426,1
57,99,218,17195,2
58,104,132,11553,1
59,47,199,24173,1
60,104,321,8568,1
61,66,274,12735,4
62,128,165,16617,3
63,81,350,40050,10
64,65,190,428,10
65,166,206,20480,1
66,136,351,8573,1
67,96,206,16439,6
68,70,213,7064,3
69,112,340,2823,1
70,108,221,4678,2
71,108,220,36799,10
72,108,138,7887,2
73,222,327,110990,2
74,206,327,6818,2
75,172,327,30372,2
76,68,122,9992,2
77,143,344,130418,2
78,176,324,27201,1
79,239,335,153523,2
80,189,333,34426,2
81,156,177,56664,2
82,142,327,9510,1
83,139,333,116592,12
84,127,156,19481,2
85,72,112,3775,2
86,156,332,9491,8
87,119,332,12445,4
88,172,333,25611,2
89,189,341,94208,2
90,61,65,8765,8
91,180,324,68587,2
92,130,324,15291,2
93,130,322,75692,4
94,121,293,56192,4
95,156,333,60998,2
96,214,347,71398,6
97,180,347,180014,2
98,170,343,2928,4
99,119,162,556,2
