ID,WIDTH,HEIGHT,GROUP
0,3,2,0
1,3,5,1
2,2,3,2
3,2,3,3
4,16,4,4
5,13,33,5
6,2,2,5
7,2,2,5
8,2,2,6
9,18,3,6
10,3,12,7
11,4,3,8
12,2,2,9
13,17,6,10
14,16,3,10
15,2,2,11
16,2,2,11
17,2,2,12
18,3,3,13
19,48,3,13
20,2,3,13
21,3,6,14
22,2,8,15
23,5,6,16
24,3,2,17
25,25,3,18
26,20,2,18
27,13,3,18
28,2,3,18
29,5,28,19
30,32,2,19
31,2,2,20
32,60,25,21
33,5,2,21
34,2,11,22
35,2,4,22
36,4,4,23
37,23,2,24
38,6,50,25
39,32,2,26
40,11,3,26
41,4,2,26
42,3,2,26
43,2,2,27
44,9,2,28
45,25,2,28
46,29,2,29
47,3,8,30
48,7,2,31
49,2,2,32
50,5,13,33
51,3,21,34
52,19,8,35
53,2,2,36
54,2,3,36
55,3,2,37
56,2,2,37
57,31,28,38
58,2,2,39
59,2,3,39
60,2,2,39
61,2,2,40
62,2,2,41
63,8,3,42
64,2,2,43
65,25,3,44
66,4,2,45
67,5,2,46
68,2,2,47
69,3,3,47
70,2,2,48
71,2,5,49
72,2,3,50
73,2,2,51
74,2,2,52
75,3,2,53
76,2,3,54
77,2,3,55
78,2,2,56
79,3,2,57
80,3,62,58
81,3,2,58
82,6,6,59
83,8,5,60
84,3,2,60
85,6,2,61
86,2,3,62
87,3,10,63
88,2,3,64
89,2,2,65
90,2,2,66
91,2,4,66
92,2,2,67
93,2,2,68
94,4,2,69
95,8,3,70
96,2,2,71
97,5,2,72
98,3,2,73
99,2,2,74
100,3,2,75
101,14,3,76
102,34,2,77
103,2,2,78
104,3,3,79
105,13,2,80
106,2,7,81
107,3,2,82
108,16,31,83
109,5,9,84
110,2,2,84
111,3,2,85
112,2,2,85
113,3,3,86
114,2,2,87
115,5,3,88
116,2,2,89
117,3,2,90
118,29,3,91
119,5,3,92
120,2,2,93
121,2,2,94
122,2,3,95
123,2,2,96
124,2,2,97
125,2,3,98
126,3,2,99
127,2,3,100
128,14,3,101
129,2,2,102
130,2,2,103
131,2,2,104
132,2,2,105
133,2,3,106
134,2,2,107
135,4,6,108
136,2,2,109
137,3,3,110
138,5,3,111
139,2,2,112
140,2,2,113
141,2,3,114
142,2,2,115
143,12,3,116
144,2,7,117
145,3,3,118
146,2,2,119
147,3,12,120
148,2,2,121
149,2,5,122
150,2,3,123
151,2,2,124
152,59,18,125
153,3,3,126
154,2,3,127
155,27,2,128
156,2,3,129
157,2,2,130
158,42,3,131
159,2,6,132
160,2,2,133
161,4,2,134
162,19,2,135
163,9,4,136
164,2,3,137
165,7,2,138
166,8,3,139
167,2,3,140
168,3,3,141
169,2,2,142
170,5,2,143
171,6,2,144
172,3,2,145
173,20,2,146
174,3,2,147
175,2,2,148
176,2,2,149
177,2,2,150
178,3,3,150
179,2,8,151
180,6,3,151
181,2,2,151
182,2,2,151
183,5,12,152
184,3,3,152
185,2,2,153
186,3,11,153
187,2,2,154
188,3,3,154
189,2,2,155
190,17,8,155
191,2,2,155
192,2,2,155
193,3,3,156
194,51,3,157
195,2,2,158
196,54,33,159
197,22,6,159
198,2,3,159
199,7,5,159
