ID,WIDTH,HEIGHT,GROUP
0,3,10,0
1,4,4,0
2,12,4,1
3,3,3,1
4,37,3,1
5,7,50,1
6,4,5,2
7,3,3,3
8,3,3,3
9,3,5,3
10,3,9,4
11,8,20,5
12,8,6,6
13,4,5,7
14,9,24,8
15,3,4,9
16,11,8,10
17,16,5,11
18,5,8,12
19,4,4,13
20,3,4,14
21,12,6,15
22,13,43,16
23,3,22,17
24,3,4,17
25,7,4,17
26,3,4,18
27,12,10,19
28,40,13,20
29,34,11,21
30,4,5,21
31,4,4,22
32,4,3,23
33,23,4,23
34,20,4,24
35,3,5,24
36,23,34,25
37,4,5,26
38,10,6,27
39,18,4,28
40,5,11,28
41,4,4,29
42,5,20,30
43,4,21,31
44,4,3,31
45,23,4,32
46,4,3,33
47,10,3,34
48,4,35,35
49,37,15,36
50,7,35,37
51,4,28,38
52,4,29,39
53,10,6,40
54,3,15,41
55,3,5,42
56,23,35,43
57,7,3,44
58,9,11,45
59,4,5,45
60,3,7,45
61,3,5,46
62,9,3,47
63,20,3,48
64,4,4,49
65,4,7,50
66,4,3,51
67,8,10,52
68,3,14,53
69,11,8,54
70,11,19,55
71,7,6,56
72,17,6,57
73,3,11,58
74,16,5,59
75,3,4,60
76,3,12,61
77,3,5,62
78,20,5,62
79,5,16,63
