ID,WIDTH,HEIGHT,GROUP
0,17,3,0
1,10,27,0
2,17,13,1
3,22,6,1
4,2,3,1
5,24,5,2
6,7,3,2
7,8,31,2
8,5,31,2
9,49,30,2
10,2,6,2
11,8,22,2
12,5,35,3
13,17,8,3
14,10,6,3
15,17,4,3
16,5,24,4
17,2,1,4
18,4,22,5
19,32,5,5
20,8,3,5
21,9,3,6
22,7,5,6
23,8,16,7
24,8,30,8
25,29,10,8
26,15,22,8
27,17,32,9
28,4,20,9
29,8,19,10
30,3,3,10
31,20,36,10
32,12,11,10
33,11,3,10
34,18,3,10
35,5,35,11
36,6,10,12
37,5,16,13
38,10,47,13
39,29,5,14
40,7,1,14
41,14,10,15
42,14,24,15
43,7,12,15
44,92,26,16
45,23,9,16
46,2,4,16
47,35,5,17
48,32,5,17
49,7,6,17
50,23,16,18
51,5,5,19
52,5,24,20
53,9,10,20
54,3,13,20
55,6,17,20
56,11,5,20
57,7,3,20
58,10,7,20
59,3,3,21
60,10,11,22
61,8,11,22
62,49,9,22
63,18,5,23
64,10,5,23
65,7,4,23
66,7,3,24
67,5,5,24
68,3,12,24
69,8,15,24
70,16,30,25
71,8,35,26
72,4,2,26
73,7,7,26
74,31,6,27
75,17,38,28
76,15,5,28
77,8,4,28
78,19,59,28
79,5,8,29
80,37,6,29
81,21,30,29
82,8,51,29
83,15,4,30
84,92,16,31
85,8,5,32
86,37,6,33
87,22,10,34
88,11,12,34
89,7,2,35
90,8,3,35
91,26,10,35
92,10,13,36
93,8,5,36
94,4,3,36
95,7,38,37
96,5,8,38
97,4,6,38
98,17,5,38
99,9,6,38
100,7,2,38
101,22,21,39
102,65,12,39
103,12,17,40
104,8,6,40
105,7,14,40
106,15,5,41
107,3,14,41
108,11,19,42
109,32,7,43
110,5,10,44
111,8,24,45
112,34,16,45
113,8,6,46
114,2,10,46
115,39,9,46
116,7,33,47
117,22,5,47
118,10,9,48
119,4,5,48
120,17,6,49
121,44,12,49
122,13,21,49
123,7,32,50
124,13,4,50
125,22,4,50
126,10,4,50
127,7,12,50
128,5,26,51
129,10,8,51
130,5,2,52
131,2,3,52
132,11,16,52
133,22,33,53
134,30,5,53
135,50,8,54
136,7,25,54
137,5,25,54
138,15,9,54
139,10,8,54
140,6,13,54
141,44,11,55
142,17,22,55
143,11,25,55
144,11,2,56
145,13,30,56
146,39,12,56
147,31,16,57
148,8,8,57
149,34,8,57
150,27,4,58
151,7,3,59
152,40,12,60
153,13,11,60
154,9,41,60
155,4,7,60
156,9,2,60
157,6,15,61
158,3,3,61
159,10,59,61
160,10,15,62
161,4,9,62
162,18,6,63
163,3,5,63
164,8,47,64
165,23,14,65
166,31,6,65
167,17,4,65
168,22,9,65
169,10,21,66
170,3,17,66
171,7,3,67
172,5,13,67
173,5,17,68
174,32,6,68
175,15,19,69
176,17,22,69
177,10,2,69
178,9,15,70
179,17,7,70
180,20,21,71
181,16,6,71
182,8,3,71
183,33,9,72
184,24,6,73
185,7,3,74
186,33,6,75
187,5,5,75
188,10,12,75
189,11,26,75
190,15,3,75
191,17,57,76
192,12,13,76
193,8,14,76
194,5,26,77
195,8,2,77
