ID,WIDTH,HEIGHT,GROUP
0,3,1,0
1,6,32,0
2,3,17,1
3,2,1,2
4,2,1,3
5,23,6,3
6,9,11,4
7,13,4,4
8,7,2,4
9,5,26,4
10,3,3,5
11,7,8,5
12,14,9,5
13,10,30,5
14,38,7,6
15,1,3,6
16,3,2,6
17,15,6,7
18,2,3,8
19,1,1,8
20,5,3,9
21,17,4,9
22,20,5,9
23,3,3,10
24,1,2,11
25,3,18,11
26,2,6,11
27,27,9,12
28,2,1,12
29,4,5,13
30,1,5,13
31,10,7,13
32,4,15,13
33,3,10,13
34,7,21,14
35,2,2,14
36,12,14,14
37,4,7,14
38,26,4,14
39,3,14,14
40,2,4,15
41,6,10,15
42,2,7,16
43,14,3,16
44,3,10,16
45,28,7,16
46,20,5,16
47,14,13,17
48,2,5,18
49,10,7,19
50,8,7,20
51,7,4,21
52,5,6,21
53,19,13,22
54,23,5,22
55,1,2,23
56,13,4,24
57,1,6,24
58,26,5,24
59,19,14,24
60,3,6,24
61,2,4,24
62,6,4,25
63,26,4,26
64,2,9,26
65,3,14,27
66,24,6,27
67,21,11,27
68,10,24,28
69,1,2,28
70,11,14,28
71,1,3,28
72,3,13,28
