ID,WIDTH,HEIGHT,GROUP
0,12,8,0
1,12,9,0
2,27,4,0
3,4,18,0
4,18,3,0
5,13,6,1
6,4,6,2
7,3,12,2
8,9,12,3
9,26,7,3
10,7,12,3
11,10,2,4
12,20,30,4
13,20,3,4
14,8,11,4
15,6,3,4
16,1,1,5
17,12,3,5
18,75,15,6
19,7,6,6
20,20,22,6
21,7,3,7
22,9,62,8
23,11,7,8
24,9,42,8
25,27,13,8
26,15,8,8
27,11,10,9
28,2,7,10
29,10,17,10
30,3,1,11
31,1,2,12
32,16,65,12
33,2,4,13
34,10,11,13
35,20,5,14
36,2,6,14
37,2,3,14
38,5,17,14
39,3,10,14
40,9,11,15
41,1,2,15
42,5,16,16
43,5,7,16
44,5,12,16
45,9,3,16
46,2,5,17
47,8,25,18
48,25,5,19
49,3,5,19
50,2,1,19
51,8,30,19
52,19,6,19
53,2,2,19
54,6,27,20
55,11,25,20
56,10,4,21
57,3,3,21
58,4,6,21
59,10,3,21
60,32,6,21
61,2,6,21
62,21,9,22
63,16,3,22
64,21,6,22
65,11,3,23
66,1,4,23
67,4,10,24
68,17,13,24
69,25,71,24
70,27,8,25
71,3,17,26
72,5,32,26
73,19,4,27
74,15,8,27
75,7,17,27
76,37,11,27
77,13,3,28
78,1,2,28
79,25,12,28
80,101,21,29
81,4,1,29
82,2,5,29
83,11,6,29
84,15,72,29
85,37,14,30
86,5,9,30
87,4,19,31
88,9,2,31
89,10,3,31
90,9,38,31
91,17,9,32
92,3,10,33
93,5,27,33
94,6,7,34
95,5,29,34
96,18,38,35
97,1,1,35
98,7,4,36
99,6,8,37
100,13,6,38
101,39,9,38
102,7,26,38
103,10,6,39
104,6,1,39
105,9,19,39
106,11,8,40
107,45,10,41
108,10,36,41
109,27,4,41
110,13,2,42
111,4,1,42
112,8,39,43
113,2,4,43
114,9,25,44
115,55,9,44
116,59,22,45
117,5,1,45
118,10,51,46
119,7,27,46
120,39,10,46
121,8,33,47
122,9,2,48
123,34,17,48
124,10,6,48
125,14,14,48
126,6,3,49
127,2,1,49
128,46,16,50
129,31,8,51
130,57,16,51
131,4,2,51
132,3,13,51
133,11,2,51
134,8,2,51
135,47,13,52
136,14,7,53
137,5,5,54
138,11,10,55
139,9,10,55
140,6,10,55
141,28,5,55
142,8,7,55
143,6,6,56
144,12,11,57
145,3,3,57
146,15,5,57
147,6,33,58
148,1,2,58
149,7,5,58
150,4,1,59
151,1,2,59
152,8,2,59
153,1,1,60
154,2,6,60
155,7,5,61
156,6,2,61
157,9,3,62
158,113,17,62
159,36,13,62
160,57,22,62
161,15,9,63
162,24,6,63
163,8,28,63
164,9,9,63
165,8,12,64
166,42,8,64
167,7,10,65
168,4,2,65
169,11,3,66
170,12,13,66
171,7,2,67
172,32,16,68
173,15,12,68
174,3,16,68
175,6,1,69
176,3,6,69
177,31,5,69
178,33,7,69
179,28,5,70
180,73,11,71
181,2,1,71
182,4,12,71
183,7,35,72
184,44,10,72
185,22,8,72
186,80,12,73
187,56,11,73
188,1,2,73
189,11,10,73
190,9,15,73
191,3,14,74
192,2,3,74
193,7,6,74
194,11,36,75
195,5,14,76
196,3,8,77
