PLATE_ID,NODE_ID,X,Y,WIDTH,HEIGHT,TYPE,CUT,PARENT
0,0,0,0,3210,2250,0,0,
0,1,0,0,2690,2250,-2,1,0
0,2,0,0,2690,990,-2,2,1
0,3,0,0,2690,990,-2,3,2
0,4,0,0,2690,990,0,4,3
0,5,0,993,2690,990,-2,2,1
0,6,0,993,2690,990,-2,3,5
0,7,0,993,2690,990,8,4,6
0,8,0,1986,2690,264,-1,2,1
0,9,2693,0,517,2250,-1,1,0
0,-1,3200,0,20,20,-4,-1,
0,-1,2884,1977,20,20,-4,-1,
0,-1,0,2108,3210,142,-4,-1,
0,-1,2722,2098,20,20,-4,-1,
0,-1,3174,2240,20,20,-4,-1,
0,-1,3155,0,20,20,-4,-1,
0,-1,3200,35,20,20,-4,-1,
0,-1,3022,1983,20,20,-4,-1,
1,10,0,0,3210,2250,1,0,
1,11,0,0,3154,2250,-2,1,10
1,12,0,0,3154,990,-2,2,11
1,13,0,0,461,990,-1,3,12
1,14,464,0,2690,990,-2,3,12
1,15,464,0,2690,990,15,4,14
1,16,0,993,3154,88,-1,2,11
1,17,0,1084,3154,990,-2,2,11
1,18,0,1084,2690,990,-2,3,17
1,19,0,1084,2690,990,24,4,18
1,20,2693,1084,461,990,-1,3,17
1,21,0,2077,3154,173,-1,2,11
1,22,3157,0,53,2250,-1,1,10
1,-1,386,6,20,20,-4,-1,
1,-1,3200,35,20,20,-4,-1,
1,-1,13,16,383,276,-4,-1,
1,-1,4,2240,20,20,-4,-1,
1,-1,441,178,20,20,-4,-1,
1,-1,1614,1061,20,20,-4,-1,
1,-1,0,2158,3210,92,-4,-1,
1,-1,1965,2148,20,20,-4,-1,
1,-1,3200,0,20,20,-4,-1,
1,-1,3155,0,20,20,-4,-1,
1,-1,3,282,20,20,-4,-1,
2,23,0,0,3210,2250,2,0,
2,24,0,0,2690,2250,-2,1,23
2,25,0,0,2690,137,-1,2,24
2,26,0,140,2690,990,-2,2,24
2,27,0,140,2690,990,-2,3,26
2,28,0,140,2690,990,1,4,27
2,29,0,1133,2690,990,-2,2,24
2,30,0,1133,2690,990,-2,3,29
2,31,0,1133,2690,990,7,4,30
2,32,0,2126,2690,124,-1,2,24
2,33,2693,0,517,2250,-1,1,23
2,-1,3200,35,20,20,-4,-1,
2,-1,3155,0,20,20,-4,-1,
2,-1,3200,0,20,20,-4,-1,
2,-1,3141,660,20,20,-4,-1,
2,-1,3151,0,59,2250,-4,-1,
2,-1,2321,117,20,20,-4,-1,
2,-1,48,47,20,20,-4,-1,
2,-1,8,2240,20,20,-4,-1,
3,34,0,0,3210,2250,3,0,
3,35,0,0,2745,2250,-2,1,34
3,36,0,0,2745,990,-2,2,35
3,37,0,0,52,990,-1,3,36
3,38,55,0,2690,990,-2,3,36
3,39,55,0,2690,990,16,4,38
3,40,0,993,2745,990,-2,2,35
3,41,0,993,2690,990,-2,3,40
3,42,0,993,2690,990,23,4,41
3,43,2693,993,52,990,-1,3,40
3,44,0,1986,2745,264,-1,2,35
3,45,2748,0,462,2250,-1,1,34
3,-1,3155,0,20,20,-4,-1,
3,-1,3200,35,20,20,-4,-1,
3,-1,3200,0,20,20,-4,-1,
3,-1,3168,943,20,20,-4,-1,
3,-1,3166,1503,20,20,-4,-1,
3,-1,2927,2154,20,20,-4,-1,
3,-1,32,79,20,20,-4,-1,
3,-1,7,2240,20,20,-4,-1,
4,46,0,0,3210,2250,4,0,
4,47,0,0,2940,2250,-2,1,46
4,48,0,0,2940,429,-1,2,47
4,49,0,432,2940,990,-2,2,47
4,50,0,432,247,990,-1,3,49
4,51,250,432,2690,990,-2,3,49
4,52,250,432,2690,990,6,4,51
4,53,0,1425,2940,825,-1,2,47
4,54,2943,0,267,2250,-1,1,46
4,-1,227,616,20,20,-4,-1,
4,-1,3162,1758,20,20,-4,-1,
4,-1,3200,35,20,20,-4,-1,
4,-1,3155,0,20,20,-4,-1,
4,-1,3169,943,20,20,-4,-1,
4,-1,3169,430,20,20,-4,-1,
4,-1,3161,2132,20,20,-4,-1,
4,-1,3161,2157,20,20,-4,-1,
4,-1,3111,721,20,20,-4,-1,
4,-1,2891,2047,20,20,-4,-1,
4,-1,1383,2113,20,20,-4,-1,
4,-1,0,0,3187,360,-4,-1,
4,-1,141,1580,20,20,-4,-1,
4,-1,1618,409,20,20,-4,-1,
4,-1,0,2123,3210,127,-4,-1,
5,55,0,0,3210,2250,5,0,
5,56,0,0,3127,2250,-2,1,55
5,57,0,0,3127,310,-1,2,56
5,58,0,313,3127,990,-2,2,56
5,59,0,313,126,990,-1,3,58
5,60,129,313,2690,990,-2,3,58
5,61,129,313,2690,990,14,4,60
5,62,2822,313,305,990,-1,3,58
5,63,0,1306,3127,861,-2,2,56
5,64,0,1306,434,861,-1,3,63
5,65,437,1306,2690,861,-2,3,63
5,66,437,1306,2690,861,5,4,65
5,67,0,2170,3127,80,-1,2,56
5,68,3130,0,80,2250,-1,1,55
5,-1,1329,1,20,20,-4,-1,
5,-1,3155,0,20,20,-4,-1,
5,-1,3200,0,20,20,-4,-1,
5,-1,3173,2240,20,20,-4,-1,
5,-1,3167,1096,20,20,-4,-1,
5,-1,3167,1222,20,20,-4,-1,
5,-1,3166,1293,20,20,-4,-1,
5,-1,3166,1317,20,20,-4,-1,
5,-1,3166,1345,20,20,-4,-1,
5,-1,3166,1379,20,20,-4,-1,
5,-1,3166,1414,20,20,-4,-1,
5,-1,1360,2200,20,20,-4,-1,
5,-1,606,0,20,20,-4,-1,
5,-1,591,121,20,20,-4,-1,
5,-1,0,0,3210,131,-4,-1,
5,-1,414,2144,20,20,-4,-1,
5,-1,106,1065,20,20,-4,-1,
5,-1,0,0,116,2250,-4,-1,
5,-1,6,2240,20,20,-4,-1,
5,-1,2,300,20,20,-4,-1,
5,-1,12,9,604,301,-4,-1,
5,-1,3200,35,20,20,-4,-1,
5,-1,2783,2205,20,20,-4,-1,
6,69,0,0,3210,2250,6,0,
6,70,0,0,2690,2250,-2,1,69
6,71,0,0,2690,109,-1,2,70
6,72,0,112,2690,990,-2,2,70
6,73,0,112,2690,990,-2,3,72
6,74,0,112,2690,990,22,4,73
6,75,0,1105,2690,1145,-1,2,70
6,76,2693,0,517,2250,-1,1,69
6,-1,3200,35,20,20,-4,-1,
6,-1,0,0,3210,99,-4,-1,
6,-1,854,89,20,20,-4,-1,
6,-1,2358,1824,20,20,-4,-1,
6,-1,3167,2240,20,20,-4,-1,
6,-1,3200,0,20,20,-4,-1,
6,-1,3155,0,20,20,-4,-1,
7,77,0,0,3210,2250,7,0,
7,78,0,0,2783,2250,-2,1,77
7,79,0,0,2783,112,-1,2,78
7,80,0,115,2783,990,-2,2,78
7,81,0,115,90,990,-1,3,80
7,82,93,115,2690,990,-2,3,80
7,83,93,115,2690,990,30,4,82
7,84,0,1108,2783,1142,-1,2,78
7,85,2786,0,424,2250,-1,1,77
7,-1,2897,2186,20,20,-4,-1,
7,-1,0,0,3210,102,-4,-1,
7,-1,70,113,20,20,-4,-1,
7,-1,3200,35,20,20,-4,-1,
7,-1,1807,92,20,20,-4,-1,
7,-1,2242,1687,20,20,-4,-1,
7,-1,43,400,20,20,-4,-1,
7,-1,3155,0,20,20,-4,-1,
7,-1,3163,1259,20,20,-4,-1,
7,-1,3163,1188,20,20,-4,-1,
7,-1,61,254,20,20,-4,-1,
7,-1,3164,1138,20,20,-4,-1,
7,-1,2985,2084,20,20,-4,-1,
7,-1,3163,1221,20,20,-4,-1,
7,-1,3200,0,20,20,-4,-1,
7,-1,3163,1291,20,20,-4,-1,
7,-1,3163,1318,20,20,-4,-1,
7,-1,3163,1345,20,20,-4,-1,
7,-1,3163,1380,20,20,-4,-1,
7,-1,3163,1413,20,20,-4,-1,
7,-1,3158,1780,20,20,-4,-1,
7,-1,3090,2009,20,20,-4,-1,
7,-1,3164,1097,20,20,-4,-1,
8,86,0,0,3210,2250,8,0,
8,87,0,0,2690,2250,-2,1,86
8,88,0,0,2690,85,-1,2,87
8,89,0,88,2690,861,-2,2,87
8,90,0,88,2690,861,-2,3,89
8,91,0,88,2690,861,13,4,90
8,92,0,952,2690,861,-2,2,87
8,93,0,952,2690,861,-2,3,92
8,94,0,952,2690,861,21,4,93
8,95,0,1816,2690,434,-1,2,87
8,96,2693,0,517,2250,-1,1,86
8,-1,3165,1523,20,20,-4,-1,
8,-1,0,0,3210,75,-4,-1,
8,-1,3159,1780,20,20,-4,-1,
8,-1,3200,0,20,20,-4,-1,
8,-1,3155,0,20,20,-4,-1,
8,-1,3200,35,20,20,-4,-1,
8,-1,1407,65,20,20,-4,-1,
9,97,0,0,3210,2250,9,0,
9,98,0,0,2690,2250,-2,1,97
9,99,0,0,2690,861,-2,2,98
9,100,0,0,2690,861,-2,3,99
9,101,0,0,2690,861,29,4,100
9,102,0,864,2690,861,-2,2,98
9,103,0,864,2690,861,-2,3,102
9,104,0,864,2690,861,4,4,103
9,105,0,1728,2690,522,-1,2,98
9,106,2693,0,517,2250,-1,1,97
9,-1,2780,1020,20,20,-4,-1,
9,-1,3200,35,20,20,-4,-1,
9,-1,3155,0,20,20,-4,-1,
9,-1,3200,0,20,20,-4,-1,
9,-1,3026,1141,20,20,-4,-1,
9,-1,2796,1181,20,20,-4,-1,
9,-1,3036,0,174,2250,-4,-1,
10,107,0,0,3210,2250,10,0,
10,108,0,0,2714,2250,-2,1,107
10,109,0,0,2714,20,-1,2,108
10,110,0,23,2714,861,-2,2,108
10,111,0,23,21,861,-1,3,110
10,112,24,23,2690,861,-2,3,110
10,113,24,23,2690,861,12,4,112
10,114,0,887,2714,861,-2,2,108
10,115,0,887,2690,861,-2,3,114
10,116,0,887,2690,861,20,4,115
10,117,2693,887,21,861,-1,3,114
10,118,0,1751,2714,499,-1,2,108
10,119,2717,0,493,2250,-1,1,107
10,-1,3168,1313,20,20,-4,-1,
10,-1,3155,0,20,20,-4,-1,
10,-1,3200,0,20,20,-4,-1,
10,-1,3200,35,20,20,-4,-1,
10,-1,3168,1185,20,20,-4,-1,
10,-1,4,3,20,20,-4,-1,
10,-1,797,0,20,20,-4,-1,
10,-1,1,335,20,20,-4,-1,
10,-1,3,2239,20,20,-4,-1,
10,-1,3169,1096,20,20,-4,-1,
11,120,0,0,3210,2250,11,0,
11,121,0,0,2720,2250,-2,1,120
11,122,0,0,2720,861,-2,2,121
11,123,0,0,27,861,-1,3,122
11,124,30,0,2690,861,-2,3,122
11,125,30,0,2690,861,28,4,124
11,126,0,864,2720,861,-2,2,121
11,127,0,864,2690,861,-2,3,126
11,128,0,864,2690,861,3,4,127
11,129,2693,864,27,861,-1,3,126
11,130,0,1728,2720,522,-1,2,121
11,131,2723,0,487,2250,-1,1,120
11,-1,1292,1927,20,20,-4,-1,
11,-1,3162,1095,20,20,-4,-1,
11,-1,7,5,20,20,-4,-1,
11,-1,4,2240,20,20,-4,-1,
11,-1,2970,154,20,20,-4,-1,
11,-1,3156,2126,20,20,-4,-1,
11,-1,3161,1471,20,20,-4,-1,
11,-1,3162,1455,20,20,-4,-1,
11,-1,3162,1116,20,20,-4,-1,
11,-1,3163,1062,20,20,-4,-1,
11,-1,3163,1028,20,20,-4,-1,
11,-1,3170,2240,20,20,-4,-1,
11,-1,3200,0,20,20,-4,-1,
11,-1,3155,0,20,20,-4,-1,
11,-1,3200,35,20,20,-4,-1,
