ID,WIDTH,HEIGHT,GROUP
0,3,10,0
1,8,2,0
2,3,12,0
3,5,8,0
4,4,10,1
5,5,10,1
6,7,12,1
7,4,11,2
8,3,10,2
9,1,9,2
10,8,7,2
11,2,9,2
12,3,1,2
13,2,4,2
14,6,8,2
15,5,10,3
16,2,5,3
17,7,9,3
18,8,8,4
19,4,11,4
20,6,5,4
21,4,11,4
22,6,9,4
23,3,8,4
24,1,11,5
25,2,6,5
26,6,4,5
27,2,4,5
28,6,1,5
29,5,11,6
30,6,11,6
31,4,3,7
32,2,9,7
33,3,7,7
34,4,2,7
35,1,1,7
36,5,5,7
37,4,8,8
38,3,2,8
39,1,2,8
40,6,5,9
41,4,5,9
42,4,5,9
43,8,3,9
44,2,5,9
45,8,12,10
46,3,4,10
47,2,1,10
48,3,3,10
49,6,7,10
50,7,4,11
51,6,11,11
52,3,11,11
53,1,9,11
54,2,3,11
55,8,8,11
56,1,3,11
57,8,10,11
58,8,11,11
59,6,3,12
60,7,12,12
61,3,11,12
62,8,9,13
63,3,8,13
64,4,8,13
65,7,2,13
66,8,4,13
67,5,1,13
68,5,11,13
69,4,8,13
70,5,6,14
71,7,4,14
72,2,4,14
73,5,11,15
74,7,11,15
75,4,10,15
76,7,1,16
77,7,7,16
78,8,11,16
79,7,8,16
80,4,11,16
81,1,11,16
82,5,9,16
83,6,9,16
84,7,6,16
85,5,6,16
86,5,5,16
87,6,8,17
88,8,3,17
89,7,7,17
90,8,3,18
91,3,7,18
92,1,4,18
93,6,2,18
94,7,12,19
95,7,12,19
96,1,8,19
97,1,3,19
98,4,12,19
99,3,6,19
100,4,5,20
101,6,8,21
102,6,12,21
103,3,1,21
104,6,12,21
105,6,7,21
106,5,1,21
107,1,1,22
108,7,10,22
109,7,4,22
110,3,8,22
111,6,7,22
112,6,2,22
113,3,7,22
114,5,9,22
115,3,10,23
116,2,7,23
117,4,10,23
118,2,11,23
119,5,11,23
