ID,WIDTH,HEIGHT,GROUP
0,5,3,0
1,7,12,1
2,4,3,1
3,5,1,1
4,1,11,1
5,2,4,1
6,4,5,1
7,3,2,1
8,3,3,1
9,7,11,1
10,2,7,2
11,4,10,2
12,5,1,2
13,4,11,3
14,1,1,3
15,6,8,3
16,8,12,3
17,2,3,4
18,6,2,4
19,3,8,4
20,3,1,4
21,4,3,4
22,1,1,4
23,8,1,5
24,5,1,5
25,6,1,5
26,8,6,5
27,8,3,6
28,8,8,6
29,7,6,6
30,2,8,6
31,7,8,7
32,2,9,7
33,7,11,7
34,6,9,7
35,8,7,7
36,1,12,7
37,6,8,8
38,3,7,8
39,2,4,8
40,3,4,9
41,7,12,9
42,7,7,9
43,5,8,9
44,6,12,9
45,5,1,9
46,8,1,9
47,3,11,9
48,3,4,9
49,2,7,9
50,7,1,10
51,4,8,10
52,6,1,10
53,3,12,10
54,8,11,10
55,5,10,10
56,7,4,11
57,8,10,11
58,6,3,11
59,6,8,12
60,3,7,12
61,5,6,12
62,6,7,12
63,4,5,12
64,1,2,12
65,5,5,12
66,5,4,12
67,8,9,13
68,1,4,13
69,4,10,13
70,6,4,13
71,3,6,13
72,8,7,13
73,6,12,14
74,3,10,14
75,1,6,14
76,7,7,14
77,8,11,15
78,7,9,15
79,6,12,15
80,7,4,15
81,3,10,16
82,8,2,16
83,4,7,16
84,8,3,16
85,5,5,16
86,1,9,17
87,8,8,17
88,8,3,17
89,2,5,17
90,3,7,17
91,1,2,17
92,5,2,17
93,4,2,17
94,7,2,18
95,8,4,18
96,4,2,18
97,7,7,18
98,5,10,18
99,4,2,18
100,3,11,19
101,3,8,19
102,2,5,19
103,5,9,19
104,3,6,19
105,6,10,19
106,5,8,19
107,5,5,20
108,7,12,20
109,6,1,20
110,8,8,20
111,8,12,21
112,7,10,21
113,8,11,21
114,8,11,21
115,5,9,21
116,6,2,21
117,1,11,22
118,2,9,22
119,2,4,22
120,5,10,22
121,1,10,22
122,1,3,22
123,7,4,23
124,1,8,23
125,5,9,23
126,7,4,23
127,6,3,24
128,5,11,24
129,8,3,24
130,6,7,24
131,6,9,24
132,7,4,25
133,8,3,25
134,2,5,25
135,4,3,25
136,5,10,26
137,4,5,26
138,2,11,26
139,5,6,26
140,8,10,27
141,1,3,27
142,4,11,27
143,1,8,27
144,3,8,27
145,4,12,27
146,1,9,28
147,6,5,28
148,1,3,28
149,6,7,28
150,6,8,28
151,7,10,28
152,1,1,29
153,3,2,29
154,1,9,29
155,3,1,30
156,1,9,30
157,2,11,30
158,5,11,31
159,4,10,31
160,6,5,31
161,6,6,31
162,3,12,32
163,4,11,32
164,3,11,32
165,7,7,32
166,3,9,32
167,6,1,33
168,6,2,33
169,1,7,33
170,3,10,34
171,1,1,34
172,5,11,34
173,4,8,34
174,1,8,34
175,4,11,35
176,6,11,35
177,2,6,35
178,4,1,35
179,8,7,36
180,4,8,36
181,3,11,36
182,5,11,36
183,5,9,36
184,6,11,36
185,4,6,36
186,4,2,36
187,1,8,36
188,8,10,36
189,1,1,36
190,7,12,37
191,2,1,37
192,4,11,37
193,3,1,38
194,3,8,38
195,4,12,38
196,4,5,39
197,3,3,39
198,5,5,39
199,3,2,39
