ID,WIDTH,HEIGHT,GROUP
0,6,8,0
1,7,4,0
2,5,6,0
3,2,9,0
4,4,11,0
5,7,4,1
6,8,7,1
7,1,4,1
8,3,12,1
9,5,11,1
10,3,4,2
11,7,1,2
12,3,10,2
13,2,1,2
14,4,5,2
15,4,10,2
16,1,9,3
17,7,12,3
18,4,5,3
19,4,11,3
20,4,5,3
21,6,12,3
22,3,1,3
23,6,8,4
24,8,11,4
25,6,7,4
26,5,1,4
27,3,10,5
28,6,12,6
29,6,3,6
30,1,11,6
31,3,1,7
32,1,9,7
33,3,8,7
34,4,3,7
35,3,10,7
36,5,10,7
37,3,3,7
38,3,7,7
39,6,2,7
40,8,9,8
41,8,2,8
42,7,2,8
43,5,11,8
44,7,8,8
45,4,10,8
46,6,11,9
47,3,11,9
48,4,8,9
49,8,3,9
50,1,1,9
51,7,12,9
52,3,2,9
53,2,7,9
54,3,11,9
55,2,3,10
56,8,4,10
57,5,8,11
58,2,11,11
59,4,10,11
60,5,11,12
61,8,8,12
62,7,7,12
63,2,5,12
64,1,3,12
65,7,11,12
66,4,2,12
67,8,12,13
68,4,8,13
69,1,8,13
70,8,8,13
71,2,6,13
72,3,7,14
73,7,12,14
74,7,10,14
75,3,8,14
76,4,11,15
77,8,3,15
78,6,5,15
79,2,9,15
