500
1500000
999642	10
999264	11
997917	7
996305	17
992829	9
990793	2
990714	10
982916	3
979381	8
978891	8
975585	11
970559	2
969115	18
967898	9
966804	19
961565	11
958528	12
953170	12
950472	6
949886	12
946976	13
946909	20
944813	17
944044	16
943431	13
943143	18
942685	3
941218	12
935022	1
933370	3
932256	8
931288	7
930267	12
925071	11
924203	8
921317	15
920664	18
919300	1
918902	16
916339	4
916178	19
915733	2
914799	5
913653	5
912408	15
910602	11
910213	11
909597	2
909262	20
906117	6
903740	1
901658	3
900050	2
898468	19
897353	8
893640	7
893578	11
890852	12
889284	12
888220	6
887707	12
885944	16
884344	2
878822	14
877187	10
874376	6
874039	10
873836	20
871018	18
870733	19
870610	1
870267	1
867598	9
865120	5
862916	6
862590	3
858999	3
858085	7
855741	2
851006	8
849591	7
847382	6
846964	2
846876	13
840766	6
839862	5
838884	17
835444	5
834234	2
832587	18
831344	7
829472	6
827120	14
825211	9
821235	13
819731	13
818209	6
818170	5
816076	9
815102	19
811711	8
808016	5
806891	8
805327	10
803429	7
800947	15
796872	17
796710	6
796375	13
796341	5
795584	10
794910	18
790140	4
790134	18
788887	14
788700	19
788449	4
786700	2
785911	14
785251	11
781621	10
776548	18
774151	15
773501	3
770471	20
768122	17
765985	5
763758	10
759788	5
757065	17
754100	18
753677	15
753154	17
752865	19
752233	19
748783	1
748544	1
747824	19
745977	7
740811	9
739355	13
737747	12
734766	13
732145	13
731432	20
729858	7
725163	3
724585	1
723599	10
721077	15
720592	14
718388	9
717824	12
713539	18
709700	5
707556	17
706467	8
701923	4
700467	3
695165	13
693742	13
692672	17
687461	12
685919	4
684137	11
683957	15
681586	10
680119	8
676553	17
676410	10
675986	4
674675	12
674591	7
674428	1
673070	8
672200	17
671605	11
671244	11
666776	5
664353	5
659519	6
657658	10
656537	9
653027	11
652608	15
651231	6
650267	3
644217	14
644196	19
642928	20
642730	13
640325	20
640175	2
638935	14
636180	16
636031	1
636010	2
634292	15
633447	8
630761	10
630063	5
628727	9
627936	7
627669	18
625970	8
622431	4
618995	15
615365	19
614862	5
613273	6
611772	5
611164	17
609842	19
608098	12
606597	16
606149	11
605862	2
605014	9
600937	17
600035	7
599969	13
589362	19
589336	13
588558	15
588500	7
588348	18
588096	20
585087	18
582198	14
579854	12
576333	7
573687	11
571478	4
570073	3
568124	3
568108	15
567630	3
562067	9
555897	1
555043	18
554159	15
552788	8
551449	2
546380	14
545148	5
542940	11
542864	3
542567	9
539139	19
536570	13
536256	7
534705	6
533937	14
532209	7
529102	20
526503	4
525556	19
520521	20
517480	15
517269	10
511225	3
506611	2
506151	5
502368	15
499934	19
497002	9
496602	14
496074	4
492676	15
490448	2
483080	3
473142	11
466034	9
463147	14
457198	1
457131	9
452771	3
452048	9
449338	11
449310	6
449204	14
446944	6
442820	7
442756	1
442253	19
439208	20
438140	3
437830	4
434802	15
433915	7
433662	3
425951	20
425738	9
424252	5
423905	19
422717	20
421992	11
419462	3
419360	13
417198	6
414848	20
410321	18
407724	12
405111	5
404021	8
402929	6
402567	14
402248	1
398106	19
396982	1
396747	17
393799	15
390635	9
390527	13
390508	2
389071	3
387087	14
383983	3
383052	9
380469	16
380421	18
376759	14
376619	13
375393	16
375315	7
375284	3
375126	19
371045	15
369096	12
367444	3
367070	1
362499	12
359920	17
359747	7
358931	4
355572	10
355569	8
351822	20
351757	17
350150	3
347682	14
344520	14
337558	5
335167	4
335161	20
331190	8
329556	19
329404	4
328220	15
327894	9
324951	7
322229	6
321503	2
321222	8
319394	7
318043	13
314589	10
309323	19
308890	9
308292	20
304158	16
304006	18
292192	12
291410	20
291224	14
287468	13
287396	6
287111	12
286020	3
282222	4
273167	7
272884	2
270511	16
267687	2
266562	6
261520	7
257035	10
256774	13
256414	11
253233	2
251757	19
251453	6
249731	5
247690	7
244257	5
243979	9
242894	15
240884	5
238832	7
235766	9
234327	4
233072	15
224720	14
224437	14
222729	4
220814	3
218815	9
216949	8
212623	10
212137	13
211903	12
207712	5
205861	10
203832	2
203316	2
200295	3
200018	2
194028	14
191951	19
191256	19
190419	4
188465	10
185844	19
182443	14
182409	1
182267	7
173490	5
172999	11
172195	18
171293	13
168054	10
167701	17
167063	5
166947	10
161370	8
158840	7
158735	20
156556	5
155999	12
153414	10
148584	2
148583	8
148224	17
146644	20
141925	6
139439	20
138364	10
138144	18
136726	17
126648	13
123224	10
122661	6
115710	12
114421	9
113569	3
110023	10
105995	12
105314	13
104482	18
102630	9
102006	5
98951	7
92058	10
89592	11
88623	16
82801	16
81837	16
81509	5
77516	14
76405	14
75340	12
71010	13
70301	5
68840	8
68477	10
67796	2
67253	2
67075	10
66758	7
64668	2
63858	18
61743	18
61380	13
59407	8
55534	11
53874	1
50174	5
48627	13
47497	1
47412	6
46205	7
42976	10
40726	16
40063	13
37250	5
35252	14
31641	14
29860	10
29321	17
27982	17
27776	5
27386	20
26647	12
25642	17
23917	16
21148	3
18825	2
16960	15
13435	11
13244	15
