250
500000
331413	4
331039	14
330911	20
330647	7
330388	1
330374	13
327821	13
326183	10
324616	5
323477	17
323179	7
321140	14
321035	17
311728	17
306326	13
305615	2
304590	5
302858	6
297705	1
297403	10
297295	4
294539	18
294267	8
292701	7
292055	7
290924	4
290851	9
285407	14
284277	12
283018	15
281893	12
280820	2
280644	12
279713	5
278616	7
277914	12
277107	6
276768	5
275806	1
273849	15
273609	7
272800	20
268990	1
268659	8
265572	15
264802	17
264740	14
262030	3
260205	19
259034	5
258464	8
258059	15
256604	6
256297	14
254639	13
253537	2
252901	15
251786	14
250705	18
250422	9
250338	7
250095	10
249420	18
248428	18
247693	3
246168	8
242704	11
240082	1
238528	16
237521	16
237284	1
236973	11
236056	15
235127	2
233612	19
232792	2
232367	12
231670	18
230445	14
229698	19
227072	2
225744	13
224412	15
224365	8
222958	5
222595	12
222205	13
221217	10
220779	1
220473	3
219374	20
218261	5
216677	7
216105	1
214590	19
213874	17
213368	4
212014	13
210858	20
208614	9
207759	9
207493	18
206892	7
206601	17
205244	3
203329	1
201476	3
199554	1
199103	6
198489	2
196149	9
195870	16
195582	2
195191	17
192745	2
192549	17
188070	18
187995	15
187927	19
186885	11
186511	1
185943	14
182659	8
181000	18
178945	18
177818	16
177643	18
177624	2
174254	8
172304	3
171363	4
167464	20
167401	14
162403	8
160486	20
160320	7
159302	11
157309	2
154097	11
153115	19
151033	13
148571	18
146279	5
145602	1
144263	11
144033	10
140597	16
140391	17
139286	13
137128	4
135494	17
133740	15
132632	14
130655	6
130169	17
129949	19
128102	4
126738	12
124737	20
124479	7
121027	5
120629	11
120622	2
120096	17
119898	4
117501	7
117249	2
117172	15
116676	5
115026	17
112645	18
112220	6
111227	15
110442	20
110349	10
107295	8
107183	19
106989	9
102034	10
101036	4
100914	4
100727	16
96150	7
95980	4
95407	15
95287	6
95140	13
94217	5
93570	10
91663	10
89650	12
88580	5
88323	17
88122	11
83673	2
82337	13
82058	9
81900	14
79322	14
79201	1
75403	15
74138	18
72886	7
70914	11
67802	13
67086	11
65350	14
65115	9
64392	5
62698	2
62687	19
62500	6
61026	20
60053	15
58564	15
57865	20
57533	4
57396	13
57232	6
56251	20
52936	2
51958	4
50993	3
48127	11
48089	13
43766	20
40821	2
39060	3
38845	6
38099	7
36833	9
34993	14
34319	6
27937	9
27797	6
25054	1
24843	19
23693	3
20968	6
19183	8
15098	18
14328	1
13648	13
11522	14
9120	6
8392	9
7630	19
6142	14
5240	4
4508	16
