125
500000
332065	4
331207	20
330382	19
325753	9
325374	6
323690	19
323436	7
315824	6
311683	10
307867	17
302652	7
301844	1
301022	17
298988	19
298528	10
290989	15
288611	16
288272	13
287439	16
286138	18
284858	2
283197	15
282739	10
282011	20
280238	15
276089	15
271558	18
271434	4
270322	13
268224	10
266752	5
264609	18
263076	15
262371	18
262096	8
261884	20
258358	11
252631	14
252617	8
245313	7
242488	15
241261	7
241257	13
238954	6
238181	15
237197	15
235994	3
235457	19
232110	2
230452	17
228050	15
227848	12
225490	7
225459	7
225138	2
221777	14
221218	5
217057	5
216415	11
216198	20
214109	16
203258	18
202532	13
201027	13
199491	6
197590	6
197156	12
195411	7
193049	17
188971	4
188920	20
188876	6
182909	17
179254	11
179208	20
176627	4
175288	5
171150	8
169535	2
166913	14
165174	16
156111	14
155827	19
147894	11
147741	13
147726	6
141177	13
140714	8
140232	9
139384	18
136045	11
135211	16
133850	17
132442	5
131323	19
130323	1
127857	13
127390	19
127309	18
119314	18
117544	20
116464	5
115909	19
115867	6
115809	3
115445	7
109057	15
109012	18
106919	20
102079	5
101141	14
100233	8
90940	16
88770	4
87972	16
84959	16
82998	9
82228	4
79599	1
77236	13
76866	1
75112	10
74752	1
71496	18
68754	3
