125
1500000
997361	8
996173	20
989318	14
988416	9
983585	17
971836	19
965228	9
937431	12
924280	6
918412	20
911765	18
906112	1
905554	10
902260	16
895559	16
891485	9
884931	6
878184	1
871550	6
871341	19
870206	1
863872	12
856044	15
851518	6
851310	15
838249	18
829430	18
828680	18
824345	16
823761	20
811795	9
797080	17
783708	17
777163	8
774338	1
774290	19
773048	1
772074	15
765662	3
761942	16
754724	9
740442	17
738443	10
736883	16
735960	15
734239	6
718448	5
714316	1
708255	14
696381	18
693364	9
690398	4
678723	17
675832	13
668812	1
666473	1
632608	6
630653	17
628749	4
627107	3
608644	10
608469	12
605710	6
603845	18
598825	10
596987	10
596406	1
589477	4
588139	13
586525	9
569148	14
562666	17
549485	13
526418	8
518316	9
516246	1
508066	9
484420	3
479408	14
479375	1
477056	19
476503	12
471969	1
468493	5
466764	11
461976	15
455131	9
440637	16
438281	11
437583	5
435209	9
430638	6
414945	5
414464	2
396218	11
395888	1
387021	17
370897	20
370121	20
368143	12
363053	5
361895	3
361846	1
361827	19
356324	11
350742	13
349873	20
345137	10
318592	5
316795	11
298136	16
297406	4
296943	2
296902	16
294287	9
281626	18
258819	20
248485	20
244812	20
230107	8
226968	15
216468	4
207432	17
206103	3
202799	2
