125
500000
332601	20
330098	18
329360	7
328105	16
326066	9
322048	16
320019	6
318427	16
317973	14
317436	7
316419	11
315430	7
313838	11
312782	3
312748	20
305823	10
305469	17
305035	7
304023	8
302283	9
298008	20
297254	19
294026	11
293772	2
292537	11
292365	18
288958	16
287452	1
285258	14
283214	18
282315	13
282108	4
280709	5
279910	7
278138	9
275989	16
274673	9
274258	10
274088	8
273315	8
270481	3
268520	7
267604	12
267437	14
266768	11
255768	15
253544	2
252963	6
249478	3
249355	15
243286	12
242710	2
241641	10
240754	12
240494	4
239001	2
235136	16
235071	6
234563	2
234460	11
227605	12
227307	2
224272	8
224106	5
218983	18
215923	12
211691	12
210471	15
206142	18
204540	9
198534	20
196898	9
195460	12
194195	15
192301	9
189472	5
188546	3
187389	17
185453	1
185435	15
183364	6
181561	9
180865	6
179669	9
176501	10
174634	20
174159	18
173624	8
172920	19
171942	6
170725	19
170425	20
167468	2
164291	5
162601	1
160191	20
155659	8
153623	13
151041	16
150948	2
149421	11
147749	4
146428	8
143008	4
133413	6
119659	2
119468	15
115232	4
114060	5
110783	17
110477	6
106350	9
104016	10
97446	20
96909	2
96894	14
95917	4
94856	10
90276	12
90040	12
83918	5
83576	1
81476	19
77967	14
76538	15
