125
1500000
991668	7
980357	2
960061	15
959096	4
954766	10
938474	1
932959	11
931582	8
929446	15
917626	12
914667	2
886428	6
884353	8
875350	16
873487	19
870571	10
870062	18
867304	7
852656	16
831665	15
827989	15
821133	1
781888	7
774893	17
760153	6
736717	4
734488	1
733389	11
732864	11
722146	18
721134	11
720691	12
719954	12
714837	20
711936	14
706239	19
700620	20
695853	20
693257	13
692992	17
691161	20
687972	6
687092	19
672849	12
672286	10
661698	11
657801	20
655630	15
646439	8
644513	7
642709	17
639914	2
638807	5
637780	19
617526	4
606404	17
601780	5
600805	7
598229	11
583777	13
583292	10
572101	1
563513	16
563236	5
557591	12
548361	13
542344	15
524786	3
481697	15
473205	19
467724	6
459587	17
457571	8
453861	16
441806	5
439020	6
434202	8
429726	19
429373	3
428922	6
424788	18
424579	2
418121	11
417558	20
404169	2
395229	2
393860	10
391523	20
386074	3
378865	19
339036	12
336539	4
334722	16
330606	18
330000	15
322547	5
318998	2
318536	19
306043	16
303003	2
296885	9
295331	4
272836	17
262821	7
257840	14
248957	4
247253	17
240449	14
199708	20
199245	12
191796	6
173233	3
153244	7
144670	18
124754	16
105851	20
104470	16
102625	12
92394	14
86390	11
35334	11
30351	8
28290	18
20085	8
10205	8
