250
1500000
997727	15
996812	10
996641	14
995799	2
995233	7
994806	8
990922	3
988116	11
985753	6
985144	12
976607	2
974389	12
973050	9
969592	19
966254	5
962555	2
962119	5
957051	15
956914	1
954038	11
948869	16
935288	13
930188	20
928135	1
926401	3
922895	7
921939	11
921343	12
903457	2
901546	5
897698	18
895312	20
885995	19
885829	20
884042	19
883943	17
883838	6
879095	9
878877	15
870924	12
862467	4
859011	12
856496	18
855953	3
854758	12
853439	4
853288	17
849825	9
849164	7
848728	18
847699	2
846155	12
844077	16
843635	12
840325	10
831221	11
830037	17
827172	14
826799	2
824640	5
818553	8
818524	12
814471	19
814373	18
811901	14
807238	18
805738	4
800905	3
799557	3
796003	15
790867	7
790345	15
786262	2
784302	12
780682	6
778025	7
776382	12
775164	18
769078	2
768346	19
767002	6
764550	19
762939	19
749755	3
749601	12
743818	1
743378	12
742722	14
738819	1
723679	1
723547	10
723299	4
714162	18
713139	7
713022	12
710713	3
709787	17
708461	5
706570	3
701794	5
700203	12
693341	1
692088	20
690720	2
688768	4
687888	10
683937	6
678414	13
676182	2
672522	9
653021	11
647910	19
647706	6
647211	19
645498	12
644930	20
644627	10
642745	19
639275	5
637222	15
635198	3
634640	17
634601	16
631920	19
631585	12
628605	17
626325	13
624074	14
612797	4
611251	15
601412	6
591729	15
588840	9
584714	2
579288	13
571044	16
570578	11
567411	18
565085	7
564329	14
560803	7
557906	13
552819	16
550250	10
548097	10
530911	18
521926	19
513039	17
510242	18
506257	9
491703	3
489969	5
486223	20
482813	5
481635	7
481112	10
479386	12
476996	6
476590	1
473907	8
471888	11
470198	12
468280	14
467659	5
464708	10
461018	19
449149	20
440839	1
439712	4
431496	12
431329	13
430657	13
426595	6
426256	14
425849	11
424974	4
424158	16
421292	8
418494	1
418257	2
411783	6
409174	3
402414	9
400621	3
395470	11
394697	9
391138	6
381869	7
381802	5
377913	15
377666	17
372724	6
371591	13
371464	16
371267	17
369709	1
362696	15
356536	11
343642	8
341437	20
338009	20
332909	13
332685	18
328770	1
328673	6
325236	5
322343	15
317255	2
316584	13
314064	12
312184	13
308373	13
307710	9
302175	16
297362	20
296484	18
294752	9
293570	12
291927	18
277152	19
275112	10
272678	20
271936	6
270856	4
270774	13
265465	13
261581	20
259063	15
250229	16
245492	8
244846	19
242822	12
237626	4
236845	3
236637	6
234010	18
231603	12
230963	16
230853	16
221996	18
221956	14
217645	13
216469	1
215685	13
214546	20
214422	18
213659	12
213647	12
206366	7
201295	13
