500 1000 50
90 268 24120 2
93 94 8742 2
85 272 23120 2
93 100 9300 2
82 93 7626 8
87 89 7743 2
89 252 22428 2
98 257 25186 4
85 89 7565 6
93 287 26691 2
90 308 27720 2
95 310 29450 2
90 261 23490 2
81 306 24786 2
78 352 27456 2
85 311 26435 2
87 370 32190 6
79 313 24727 4
87 323 28101 2
80 324 25920 2
71 221 15691 2
67 235 15745 2
85 307 26095 2
82 289 23698 2
90 122 10980 1
51 143 7293 2
101 120 12120 1
89 124 11036 3
124 159 19716 1
74 151 11174 5
139 177 24603 1
84 215 18060 1
51 160 8160 3
55 171 9405 2
56 121 6776 3
55 162 8910 3
50 154 7700 3
211 335 70685 2
151 353 53303 1
213 314 66882 3
162 312 50544 1
213 311 66243 2
100 131 13100 2
117 263 30771 2
80 289 23120 2
178 324 57672 1
80 223 17840 4
172 256 44032 1
158 183 28914 1
142 305 43310 1
